Team,State,Games_Played,Total_Games_History,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Offense,Defense,Offense_Norm,Defense_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status
Jr Irish 2016B Sullivan,IN,10,10,2,7,0,0.2,25,44,-19,0.12,0,0.0,7,0.7,2025-09-21,0.3761292437178274,10,0,2.5,4.4,0.10600706713780919,0.76,0.5816032556762242,0.5221633668332963,0.7071067811865476,0.36922525757502267,2672,Active
Milan De Miami 2016 Rubi,FL,11,11,0,8,0,0.0,1,45,-34,0.0,0,0.0,1,0.09090909090909091,2025-10-11,0.368293769607816,11,0,0.09090909090909091,4.090909090909091,0.00385480244137488,0.7768595041322314,0.5694873744245974,0.4978352859694797,0.7416198487095663,0.3692045294629692,2673,Active
Takoma Park Friends United 2016B,MD,9,9,4,5,0,0.4444444444444444,17,30,-10,0.26666666666666666,0,0.0,0,0.0,2025-08-10,0.3995182116131303,9,0,1.8888888888888888,3.3333333333333335,0.0800942285041225,0.8181818181818181,0.6177692813230359,0.5503167781310097,0.6708203932499369,0.3691637175178822,2674,Active
RU ORANGE PREMIER 2 SWOOSH B16,VA,8,8,6,2,0,0.75,50,26,20,0.44999999999999996,0,0.0,0,0.0,2025-08-31,0.3946055265600372,8,0,6.25,3.25,0.26501766784452296,0.8227272727272728,0.6101728668758403,0.5836527082398633,0.6324555320336759,0.3691343841127385,2675,Active
BH Rapids BU10 Sky,SD,10,10,7,3,0,0.7,57,35,17,0.42,3,0.3,2,0.2,2025-09-14,0.3360021255075152,10,3,5.7,3.5,0.24169611307420497,0.8090909090909091,0.5195552682309019,0.521890565371564,0.7071067811865476,0.3690323578115141,2676,Active
CUPSA 2016,IL,9,9,4,5,0,0.4444444444444444,12,17,-5,0.26666666666666666,0,0.0,1,0.1111111111111111,2025-10-12,0.38688403871155724,9,0,1.3333333333333333,1.8888888888888888,0.05653710247349823,0.896969696969697,0.5982332409457986,0.5496413044561181,0.6708203932499369,0.36871059600166145,2677,Active
Premier FA 2016B Green,TX,11,11,7,3,0,0.6363636363636364,33,19,11,0.3818181818181818,2,0.18181818181818182,9,0.8181818181818182,2025-05-04,0.31224245957183794,11,2,3.0,1.7272727272727273,0.12720848056537104,0.9057851239669421,0.4828160375202578,0.49628834341861733,0.7416198487095663,0.36805728616243627,2678,Active
CPSC U10 Boys Lazers 25/26,NY,8,8,0,7,0,0.0,6,30,-24,0.0,4,0.5,4,0.5,2025-06-15,0.448898565277261,8,4,0.75,3.75,0.03180212014134276,0.7954545454545454,0.6941254140544951,0.5819265815518747,0.6324555320336759,0.3680426857399292,2679,Active
Dickinson SC U9/10B White,ND,9,9,4,5,0,0.4444444444444444,32,37,-5,0.26666666666666666,0,0.0,6,0.6666666666666666,2025-10-12,0.39141338902391654,9,0,3.5555555555555554,4.111111111111111,0.15076560659599528,0.7757575757575758,0.6052369103806127,0.5484467826990818,0.6708203932499369,0.3679092864468607,2680,Active
16 PSG,NJ,11,11,2,9,0,0.18181818181818182,28,70,-35,0.10909090909090909,1,0.09090909090909091,3,0.2727272727272727,2025-10-05,0.3704212719926025,11,1,2.5454545454545454,6.363636363636363,0.10793446835849663,0.6528925619834711,0.5727771008527265,0.4958316665800295,0.7416198487095663,0.3677186055544936,2681,Active
Crossfire Select B16 Hernandez,WA,8,8,8,0,0,1.0,64,8,44,0.6,7,0.875,1,0.125,2025-07-13,0.34972342340255086,8,7,8.0,1.0,0.3392226148409894,0.9454545454545454,0.5407723143956052,0.5813988206964701,0.6324555320336759,0.36770890046733773,2682,Active
2016 Boys Red Wolves Select,MD,11,11,1,9,0,0.09090909090909091,30,64,-34,0.05454545454545454,0,0.0,6,0.5454545454545454,2025-09-27,0.3617587309588059,11,0,2.727272727272727,5.818181818181818,0.11564407324124638,0.6826446280991736,0.559382337877411,0.4952871429945306,0.7416198487095663,0.3673147760553971,2683,Active
Lonestar 16 Boys,TX,7,7,7,0,0,1.0,35,0,31,0.6,4,0.5714285714285714,3,0.42857142857142855,2024-11-17,0.40749916792506086,7,4,5.0,0.0,0.21201413427561838,1.0,0.6301101196172015,0.6204688986254446,0.5916079783099616,0.3670743507200078,2684,Inactive
Highland Sounders U10 2,OH,9,9,0,8,0,0.0,21,33,-12,0.0,0,0.0,3,0.3333333333333333,2025-10-05,0.3960073725337203,9,0,2.3333333333333335,3.6666666666666665,0.09893992932862192,0.8,0.6123405212017623,0.5471922985867819,0.6708203932499369,0.36706775292132193,2685,Active
Sockers FC B2016 Orange,IL,13,13,2,7,0,0.15384615384615385,40,103,-29,0.09230769230769231,0,0.0,3,0.23076923076923078,2025-10-12,0.34000364305835074,13,0,3.076923076923077,7.923076923076923,0.13047023647730363,0.5678321678321678,0.5257427574359621,0.45510613532347155,0.806225774829855,0.3669182965809867,2686,Active
CVSC 2016 Boys,IA,8,8,8,0,0,1.0,44,24,20,0.6,0,0.0,1,0.125,2025-09-21,0.39473587545736033,8,0,5.5,3.0,0.23321554770318023,0.8363636363636364,0.6103744235065015,0.5801404909172643,0.6324555320336759,0.3669130628373563,2687,Active
PCU Black,OR,11,11,0,11,0,0.0,10,75,-65,0.0,0,0.0,1,0.09090909090909091,2025-08-17,0.38904802910382735,11,0,0.9090909090909091,6.818181818181818,0.0385480244137488,0.6280991735537189,0.601579388256643,0.4942770725474793,0.7416198487095663,0.366565687763269,2688,Active
Earthquakes,CA,8,8,4,4,0,0.5,24,20,4,0.3,2,0.25,2,0.25,2025-09-21,0.4108835804465471,8,2,3.0,2.5,0.12720848056537104,0.8636363636363636,0.6353433881649789,0.5793750017393343,0.6324555320336759,0.3664289249720626,2689,Active
LS Legends MoKan 2016,MO,8,8,0,8,0,0.0,6,30,-24,0.0,0,0.0,1,0.125,2025-09-01,0.44613742343179674,8,0,0.75,3.75,0.03180212014134276,0.7954545454545454,0.689855900015032,0.5793648731281968,0.6324555320336759,0.3664225190759169,2690,Active
TESC 2016 Select 2,IL,8,8,4,4,0,0.5,22,18,4,0.3,0,0.0,0,0.0,2025-09-21,0.4098020334383219,8,0,2.75,2.25,0.11660777385159012,0.8772727272727272,0.6336710075360944,0.57897870474652,0.6324555320336759,0.3661782847466289,2691,Active
2016 Horsham Hurricanes Blue (B),PA,12,12,0,11,0,0.0,26,96,-63,0.0,2,0.16666666666666666,6,0.5,2025-10-12,0.36791810390979834,12,2,2.1666666666666665,8.0,0.09187279151943463,0.5636363636363636,0.5689064879429898,0.4724457237969535,0.7745966692414834,0.365954884050502,2692,Active
AMU B17,OH,8,8,7,0,0,0.875,28,12,16,0.525,0,0.0,0,0.0,2025-09-14,0.393624668160585,8,0,3.5,1.5,0.14840989399293286,0.9181818181818182,0.6086561795987756,0.5785120501942156,0.6324555320336759,0.36588314649347525,2693,Active
LO Green Lightning,CA,6,6,0,6,0,0.0,10,30,-20,0.0,6,1.0,0,0.0,2024-12-08,0.5478447386407024,6,6,1.6666666666666667,5.0,0.0706713780918728,0.7272727272727273,0.847124462987935,0.667863498865681,0.5477225575051661,0.36580390366305937,2694,Inactive
CDA Red,CA,7,7,3,4,0,0.42857142857142855,29,26,2,0.2571428571428571,7,1.0,0,0.0,2025-03-16,0.45659739401732813,7,7,4.142857142857143,3.7142857142857144,0.1756688541140838,0.7974025974025973,0.7060300025301411,0.6182322918214209,0.5916079783099616,0.36575115629040506,2695,Inactive
Chicago Inter Rogue 2016,IL,8,8,4,2,0,0.5,30,24,6,0.3,0,0.0,0,0.0,2025-09-21,0.40825333153406107,8,0,3.75,3.0,0.1590106007067138,0.8363636363636364,0.6312762719907089,0.5778406106084955,0.6324555320336759,0.36545849081306014,2696,Active
JACS Raptors 2016,MI,9,9,2,6,0,0.2222222222222222,17,27,-12,0.13333333333333333,0,0.0,5,0.5555555555555556,2025-10-11,0.389424696841356,9,0,1.8888888888888888,3.0,0.0800942285041225,0.8363636363636364,0.6021618241775767,0.5445886674800978,0.6708203932499369,0.36532118407845837,2697,Active
Chaos 16' White,MI,11,11,8,2,0,0.7272727272727273,43,28,19,0.43636363636363634,2,0.18181818181818182,2,0.18181818181818182,2025-10-12,0.309246393611858,11,2,3.909090909090909,2.5454545454545454,0.16575650497911984,0.8611570247933884,0.47818326369145053,0.492292664169372,0.7416198487095663,0.36509401112211903,2698,Active
Suisun City Rush 2016 Boys,CA,12,12,1,11,0,0.08333333333333333,10,83,-61,0.049999999999999996,0,0.0,3,0.25,2025-08-17,0.3655214230379744,12,0,0.8333333333333334,6.916666666666667,0.0353356890459364,0.6227272727272727,0.5652005346805111,0.4707329131629485,0.7745966692414834,0.36462814663836035,2699,Active
CWSC B16 Academy Red,OH,15,15,0,13,0,0.0,20,108,-62,0.0,0,0.0,3,0.2,2025-10-12,0.3104308619933317,15,0,1.3333333333333333,7.2,0.05653710247349823,0.6072727272727272,0.48001479016384424,0.4207708400475516,0.8660254037844386,0.36439823665289833,2700,Active
Olé Select 2016 Boys Yellow,CT,10,10,5,5,0,0.5,38,53,-11,0.3,0,0.0,7,0.7,2025-08-10,0.3673186384708972,10,0,3.8,5.3,0.16113074204946998,0.7109090909090909,0.5679795431314563,0.5151956924705859,0.7071067811865476,0.36429836778405045,2701,Active
GC 2016B D4 Roy U9,TX,11,11,0,11,0,0.0,11,70,-50,0.0,2,0.18181818181818182,7,0.6363636363636364,2025-05-18,0.379401258729376,11,2,1.0,6.363636363636363,0.04240282685512368,0.6528925619834711,0.5866627255662225,0.4910567131074524,0.7416198487095663,0.36417740528256576,2702,Active
Georgetown FC 2016 Boys,KY,11,11,0,9,0,0.0,14,47,-33,0.0,0,0.0,2,0.18181818181818182,2025-09-27,0.35188382193201845,11,0,1.2727272727272727,4.2727272727272725,0.05396723417924831,0.7669421487603305,0.5441129076605072,0.4906496211842201,0.7416198487095663,0.36387549783204737,2703,Active
DASC Dynamo,SD,11,11,6,5,0,0.5454545454545454,40,33,8,0.3272727272727272,0,0.0,5,0.45454545454545453,2025-08-24,0.3147236686622967,11,0,3.6363636363636362,3.0,0.1541920976549952,0.8363636363636364,0.4866526955550339,0.49010276413674664,0.7416198487095663,0.3634699377912343,2704,Active
TCSC 2016 Boys,OH,9,9,5,4,0,0.5555555555555556,14,20,-4,0.3333333333333333,0,0.0,3,0.3333333333333333,2025-09-21,0.3801498517143378,9,0,1.5555555555555556,2.2222222222222223,0.06595995288574795,0.8787878787878788,0.5878202641636646,0.5416417248329242,0.6708203932499369,0.3633443148529963,2705,Active
U10B,TX,8,8,5,2,0,0.625,31,23,8,0.375,2,0.25,3,0.375,2025-10-11,0.4020148885720148,8,2,3.875,2.875,0.16431095406360424,0.8431818181818181,0.6216298571009417,0.5744764687096495,0.6324555320336759,0.36333082065858874,2706,Active
NW United B16 Wht,WA,10,10,1,9,0,0.1,13,54,-41,0.06,0,0.0,2,0.2,2025-08-02,0.3893170317040977,10,0,1.3,5.4,0.05512367491166078,0.7054545454545453,0.601995343119807,0.5133128499451254,0.7071067811865476,0.3629669970663909,2707,Active
MUSC U10 BOYS Long,VT,10,10,2,8,0,0.2,8,46,-36,0.12,8,0.8,0,0.0,2025-06-01,0.3841793184194956,10,8,0.8,4.6,0.033922261484098944,0.749090909090909,0.5940509707452483,0.5130332165621505,0.7071067811865476,0.36276926640504326,2708,Active
Washington Rush B16 Rush,WA,8,8,4,2,0,0.5,14,16,-2,0.3,0,0.0,0,0.0,2025-08-03,0.41006277411699943,8,0,1.75,2.0,0.07420494699646643,0.8909090909090909,0.6340741871083795,0.5734673198461392,0.6324555320336759,0.3626925788772161,2709,Active
CNP ROGUE 16B,OK,11,11,3,8,0,0.2727272727272727,15,60,-23,0.1636363636363636,0,0.0,3,0.2727272727272727,2025-10-12,0.363147995474575,11,0,1.3636363636363635,5.454545454545454,0.05782203662062319,0.7024793388429752,0.561530537675385,0.48897859769795066,0.7416198487095663,0.36263623364697006,2710,Active
FCS 2016 Boys Gold YDA*,FL,8,8,5,1,0,0.625,38,15,16,0.375,0,0.0,2,0.25,2025-09-27,0.38049378665263467,8,0,4.75,1.875,0.20141342756183747,0.8977272727272727,0.5883520858265512,0.5728393915537527,0.6324555320336759,0.3622954421549759,2711,Active
Eastside FC B16 Bellevue Red,WA,8,8,4,2,0,0.5,21,15,6,0.3,0,0.0,4,0.5,2025-08-02,0.39966116994480183,8,0,2.625,1.875,0.11130742049469965,0.8977272727272727,0.6179903357412044,0.5726011400891171,0.6324555320336759,0.36214475869815194,2712,Active
FCSC B2016,MO,12,12,0,12,0,0.0,10,79,-55,0.0,0,0.0,4,0.3333333333333333,2025-10-12,0.35776351072718976,12,0,0.8333333333333334,6.583333333333333,0.0353356890459364,0.6409090909090909,0.5532045861267529,0.4671717076670572,0.7745966692414834,0.36186964872275845,2713,Active
Evolution 2016 Boys Mercurial,IL,8,8,6,2,0,0.75,32,14,18,0.44999999999999996,0,0.0,0,0.0,2025-08-24,0.3838970198505702,8,0,4.0,1.75,0.1696113074204947,0.9045454545454545,0.593614456516424,0.5710000263030441,0.6324555320336759,0.36113212542673473,2714,Active
RU RED PREMIER COL 2 B16/17,VA,10,10,5,4,0,0.5,38,44,-2,0.3,0,0.0,3,0.3,2025-10-12,0.35137588041824364,10,0,3.8,4.4,0.16113074204946998,0.76,0.543327484981897,0.5102226393990322,0.7071067811865476,0.36078188823395424,2715,Active
Columbus Express Academy 2016B Orange,IN,9,9,4,3,0,0.4444444444444444,24,22,2,0.26666666666666666,0,0.0,2,0.2222222222222222,2025-10-05,0.368066652918003,9,0,2.6666666666666665,2.4444444444444446,0.11307420494699646,0.8666666666666667,0.5691361871441084,0.5374298866091977,0.6708203932499369,0.360518927879451,2716,Active
F.C. MALVERDE.,NV,8,8,4,4,0,0.5,26,14,10,0.3,0,0.0,1,0.125,2025-09-01,0.3895340069959803,8,0,3.25,1.75,0.13780918727915195,0.9045454545454545,0.602330848902109,0.5698694377061867,0.6324555320336759,0.360417078414198,2717,Active
Eastside FC B16 Blue,WA,8,8,4,4,0,0.5,22,22,0,0.3,0,0.0,4,0.5,2025-08-10,0.4056432521780139,8,0,2.75,2.75,0.11660777385159012,0.85,0.6272403437123185,0.5696657609977092,0.6324555320336759,0.360288261953175,2718,Active
Sporting CT GVSA 2016 Boys,CT,11,11,3,6,0,0.2727272727272727,33,81,-26,0.1636363636363636,0,0.0,6,0.5454545454545454,2025-08-03,0.36705705315375303,11,0,3.0,7.363636363636363,0.12720848056537104,0.5983471074380164,0.5675750575068227,0.4856561521047711,0.7416198487095663,0.3601722420488105,2719,Active
WNFC U10 Boys Select Black,NE,9,9,3,6,0,0.3333333333333333,27,35,-8,0.19999999999999998,0,0.0,6,0.6666666666666666,2025-09-07,0.38113401893212273,9,0,3.0,3.888888888888889,0.12720848056537104,0.7878787878787878,0.5893420678190671,0.536622694380272,0.6708203932499369,0.3599774468710148,2720,Active
Synergy 2016 Boys Navy,IL,10,10,4,6,0,0.4,30,51,-13,0.24,0,0.0,3,0.3,2025-09-21,0.36554293129781723,10,0,3.0,5.1,0.12720848056537104,0.7218181818181818,0.5652337925942666,0.5089456080332705,0.7071067811865476,0.3598788906954362,2721,Active
Wasatch SC '16B - AW White,UT,9,9,3,6,0,0.3333333333333333,20,27,-7,0.19999999999999998,0,0.0,3,0.3333333333333333,2025-08-01,0.37707727236867444,9,0,2.2222222222222223,3.0,0.09422850412249706,0.8363636363636364,0.5830691787838159,0.5359599353675163,0.6708203932499369,0.35953285460944806,2722,Active
Lenawee United FC Boys U10 - 2016,MI,8,8,3,3,0,0.375,32,27,5,0.22499999999999998,4,0.5,2,0.25,2025-10-11,0.3999799068256719,8,4,4.0,3.375,0.1696113074204947,0.8159090909090909,0.6184831940092449,0.5681939960714641,0.6324555320336759,0.3593574360837182,2723,Active
Boys 2016 Silver - East 5,OH,9,9,4,5,0,0.4444444444444444,33,46,-8,0.26666666666666666,0,0.0,4,0.4444444444444444,2025-10-05,0.3881263183103298,9,0,3.6666666666666665,5.111111111111111,0.15547703180212014,0.7212121212121212,0.6001541600744593,0.5354303266475239,0.6708203932499369,0.35917758227963414,2724,Active
Wasatch SC 16B White AC,UT,11,11,2,9,0,0.18181818181818182,12,69,-41,0.10909090909090909,0,0.0,3,0.2727272727272727,2025-08-31,0.3696072667958368,11,0,1.0909090909090908,6.2727272727272725,0.046257629296498556,0.6578512396694215,0.5715184162902162,0.4837328235673137,0.7416198487095663,0.3587458634298425,2725,Active
HCSC Blaze,SD,7,7,5,0,0,0.7142857142857143,48,21,25,0.42857142857142855,0,0.0,2,0.2857142857142857,2025-08-24,0.40949463345115084,7,0,6.857142857142857,3.0,0.2907622412922766,0.8363636363636364,0.633195679344204,0.6053425831377051,0.5916079783099616,0.35812550179502756,2726,Active
U9 EPP Gold,MA,7,7,3,1,0,0.42857142857142855,16,10,6,0.2571428571428571,3,0.42857142857142855,6,0.8571428571428571,2025-06-15,0.43184916509458326,7,3,2.2857142857142856,1.4285714285714286,0.09692074709742554,0.922077922077922,0.6677621710490903,0.6044570364645236,0.5916079783099616,0.35760160531800755,2727,Active
ID Houston Allstars 16B Gold,TX,8,8,6,2,0,0.75,58,9,33,0.44999999999999996,0,0.0,2,0.25,2025-09-20,0.34078876476375125,8,0,7.25,1.125,0.30742049469964666,0.9386363636363636,0.5269567798699785,0.5653854395891891,0.6324555320336759,0.3575811489994743,2728,Active
Sting NE B16 Ausenbaugh,NE,8,14,4,4,0,0.5,38,18,14,0.3,0,0.0,4,0.5,2025-09-21,0.37674038349964306,8,0,4.75,2.25,0.20141342756183747,0.8772727272727272,0.5825482523567904,0.5652661823809872,0.6324555320336759,0.35750572411841214,2729,Active
Utah Surf 16B RHarris,UT,10,10,2,8,0,0.2,24,43,-16,0.12,0,0.0,2,0.2,2025-09-01,0.3579089158207438,10,0,2.4,4.3,0.10176678445229682,0.7654545454545454,0.5534294239377326,0.505501920344008,0.7071067811865476,0.35744383577807004,2730,Active
NTX United FC 2016B Woods,TX,12,12,0,10,0,0.0,5,76,-50,0.0,0,0.0,4,0.3333333333333333,2025-10-12,0.352262494765708,12,0,0.4166666666666667,6.333333333333333,0.0176678445229682,0.6545454545454545,0.5446984440328804,0.46126172623341277,0.7745966692414834,0.3572917967889785,2731,Active
Chagrin Falls 2016/17 Boys Black D5East,OH,7,7,7,0,0,1.0,43,21,22,0.6,0,0.0,1,0.14285714285714285,2025-10-05,0.4143139851722287,7,0,6.142857142857143,3.0,0.2604745078243312,0.8363636363636364,0.6406477737985519,0.6037562931167246,0.5916079783099616,0.357187039962702,2732,Active
LTSC 2016B Select Blue,IL,8,8,6,2,0,0.75,38,10,20,0.44999999999999996,0,0.0,0,0.0,2025-09-28,0.36439490657849544,8,0,4.75,1.25,0.20141342756183747,0.9318181818181818,0.5634586184340378,0.5647214929364266,0.6324555320336759,0.3571612322659594,2733,Active
SA United 2016 Boys Platinum,TX,9,9,2,1,0,0.2222222222222222,27,22,4,0.13333333333333333,0,0.0,5,0.5555555555555556,2025-08-17,0.3589091068126676,9,0,3.0,2.4444444444444446,0.12720848056537104,0.8666666666666667,0.5549760049252969,0.5317606324015857,0.6708203932499369,0.35671587654246684,2734,Active
Chicago Celtic SC 2016 Green,IL,6,6,6,0,0,1.0,48,2,32,0.6,0,0.0,1,0.16666666666666666,2025-10-05,0.41718010412711093,6,0,8.0,0.3333333333333333,0.3392226148409894,0.9818181818181818,0.6450796124368827,0.6512559267939639,0.5477225575051661,0.35670756181398716,2735,Active
Avalanche 16B Black WE,UT,10,10,0,9,0,0.0,15,71,-44,0.0,0,0.0,3,0.3,2025-08-30,0.3975696266286756,10,0,1.5,7.1,0.06360424028268552,0.6127272727272728,0.6147562123052733,0.5041200299851556,0.7071067811865476,0.3564666917344692,2736,Active
16B Callaghan,AZ,11,11,0,9,0,0.0,26,49,-23,0.0,0,0.0,2,0.18181818181818182,2025-10-12,0.3332800098576111,11,0,2.3636363636363638,4.454545454545454,0.10022486347574688,0.7570247933884298,0.5153460998379782,0.48065759127562224,0.7416198487095663,0.35646521012293153,2737,Active
GGFSC 2017/2016B,ND,9,9,2,5,0,0.2222222222222222,31,40,-8,0.13333333333333333,0,0.0,7,0.7777777777777778,2025-08-24,0.37765741796058616,9,0,3.4444444444444446,4.444444444444445,0.14605418138987045,0.7575757575757576,0.5839662495930061,0.5311057375489292,0.6708203932499369,0.3562765597198705,2738,Active
FCE United 2017 Boys Elite II,IN,10,10,3,5,0,0.3,25,40,-12,0.18,2,0.2,7,0.7,2025-05-11,0.35154537325418345,10,2,2.5,4.0,0.10600706713780919,0.7818181818181817,0.5435895693234972,0.5037187913852965,0.7071067811865476,0.35618297319963504,2739,Active
U10 Boys Sunderland,ME,8,9,5,3,0,0.625,50,16,16,0.375,0,0.0,8,1.0,2025-09-14,0.3577680693474999,8,0,6.25,2.0,0.26501766784452296,0.8909090909090909,0.5532116350559656,0.5631123327843022,0.6324555320336759,0.3561435100258202,2740,Active
2016 Croatia Chicago SC,IL,7,7,7,0,0,1.0,76,19,37,0.6,0,0.0,2,0.2857142857142857,2025-09-01,0.36592463250186397,7,0,10.857142857142858,2.7142857142857144,0.46037354871277136,0.8519480519480519,0.5658240116922948,0.6019587271475415,0.5916079783099616,0.3561235855937948,2741,Active
RU RED PREMIER RC 2 B16/17,VA,10,10,2,8,0,0.2,22,41,-14,0.12,0,0.0,3,0.3,2025-10-12,0.35523367101118547,10,0,2.2,4.1,0.0932862190812721,0.7763636363636364,0.5492927312530838,0.5035056098408319,0.7071067811865476,0.35603223108392035,2742,Active
Manalapan SC Braves 16B White,NJ,10,10,2,8,0,0.2,13,38,-25,0.12,0,0.0,2,0.2,2025-09-28,0.35965693110287555,10,0,1.3,3.8,0.05512367491166078,0.7927272727272727,0.5561323549010647,0.5032496024684255,0.7071067811865476,0.355851206534858,2743,Active
Bishop U10 Boys,CA,10,10,4,4,0,0.4,35,39,-7,0.24,0,0.0,6,0.6,2025-09-21,0.3403479773801393,10,0,3.5,3.9,0.14840989399293286,0.7872727272727272,0.5262751966598145,0.5029016422490207,0.7071067811865476,0.3556051615041337,2744,Active
SFC 2016B Blue Jamel,MA,10,10,1,8,0,0.1,13,52,-31,0.06,0,0.0,4,0.4,2025-10-05,0.37556713107157175,10,0,1.3,5.2,0.05512367491166078,0.7163636363636363,0.5807340689523003,0.5027379036264396,0.7071067811865476,0.3554893808137644,2745,Active
FC Arizona 16B Black GFC Zazueta U10,AZ,8,8,4,4,0,0.5,28,26,2,0.3,0,0.0,0,0.0,2025-09-21,0.39585528224654065,8,0,3.5,3.25,0.14840989399293286,0.8227272727272728,0.6121053461717484,0.5614906410470901,0.6324555320336759,0.3551178621153671,2746,Active
Olmsted Falls- Boys 2016 3rd Grade Gold,OH,10,10,2,8,0,0.2,29,44,-14,0.12,0,0.0,8,0.8,2025-10-05,0.35072076349075265,10,0,2.9,4.4,0.12296819787985866,0.76,0.5423144870716275,0.5019823318189482,0.7071067811865476,0.35495511086501397,2747,Active
Impact United CL 2016B,UT,9,9,4,5,0,0.4444444444444444,27,47,-10,0.26666666666666666,0,0.0,3,0.3333333333333333,2025-08-31,0.3887051755039841,9,0,3.0,5.222222222222222,0.12720848056537104,0.7151515151515151,0.6010492386519004,0.5291015423345174,0.6708203932499369,0.35493210469798914,2748,Active
