Date,Team A,Team B,Score A,Score B,Result A,Result B,Event,Competition,Division,Venue,Location,Match ID,Original Team ID,Team A Normalized,Team B Normalized,Team A Match,Team A Match Type,Team B Match,Team B Match Type
1/18/2025,FC Elite Arizona 2014 Boys (ARCHIVED),2014 Boys Yellow,3,1,W,L,North Scottsdale Sandsharks Invitational 2025,Sandsharks,U11B U11 Boys Costa Rica,Rose Mofford Sports Complex,"9833 N 25th Avenue , Phoenix, AZ 85021",18653785,488139,fc elite arizona 2014 boys archived,2014 boys yellow,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT,2014 Boys Yellow,EXACT
1/15/2025,AZ Arsenal 15 Boys Teal 1 JZ,FC Elite Arizona 2014 Boys (ARCHIVED),3,1,W,L,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 5 11U Boys,Arizona Athletic Grounds,"1 Legacy Dr., Mesa, AZ 85212",18569667,488139,az arsenal 15 boys teal 1 jz,fc elite arizona 2014 boys archived,,NO_MATCH,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT
1/11/2025,FC Elite Arizona 2014 Boys (ARCHIVED),PRFC West Valley 14B Pre-Academy,0,3,L,W,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 5 11U Boys,West Valley Events Complex - Field,"10020 N. Ball Park Blvd., Glendale, AZ 85305",18569664,488139,fc elite arizona 2014 boys archived,prfc west valley 14b preacademy,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT,PRFC West Valley 14B Pre-Academy,EXACT
12/14/2024,AZ Arsenal 14 Boys AYDP,FC Elite Arizona 2014 Boys (ARCHIVED),0,4,L,W,TFC Winter Festival 2024,TFC Winter Festival,U11B 2014 Boys,Rose Mofford,"9833 N 25th Ave, Phoenix, AZ 85021",18436170,488139,az arsenal 14 boys aydp,fc elite arizona 2014 boys archived,,NO_MATCH,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT
12/14/2024,FC Elite Arizona 2014 Boys (ARCHIVED),2014 Boys Blue,5,0,W,L,TFC Winter Festival 2024,TFC Winter Festival,U11B 2014 Boys,Rose Mofford,"9833 N 25th Ave, Phoenix, AZ 85021",18436167,488139,fc elite arizona 2014 boys archived,2014 boys blue,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT,2014 Boys Blue,EXACT
12/8/2024,FC Elite Arizona 2014 Boys (ARCHIVED),Phoenix Premier FC 14B SW,5,4,W,L,Christmas Angel 2024,Salvation Army Christmas Angel,U11B U11 Boys Rudolph,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",18382269,488139,fc elite arizona 2014 boys archived,phoenix premier fc 14b sw,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT,Phoenix Premier FC 14B SW Black,FUZZY
12/8/2024,FC Elite Arizona 2014 Boys (ARCHIVED),14 Boys Navy,8,0,W,L,Christmas Angel 2024,Salvation Army Christmas Angel,U11B U11 Boys Rudolph,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",18382267,488139,fc elite arizona 2014 boys archived,14 boys navy,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT,14 Boys Navy,EXACT
12/7/2024,FC Elite Arizona 2014 Boys (ARCHIVED),Phoenix Premier FC 14B SW,3,2,W,L,Christmas Angel 2024,Salvation Army Christmas Angel,U11B U11 Boys Rudolph,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",18382261,488139,fc elite arizona 2014 boys archived,phoenix premier fc 14b sw,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT,Phoenix Premier FC 14B SW Black,FUZZY
12/7/2024,NOS Santos 14 Boys White,FC Elite Arizona 2014 Boys (ARCHIVED),0,5,L,W,Christmas Angel 2024,Salvation Army Christmas Angel,U11B U11 Boys Rudolph,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",18382263,488139,nos santos 14 boys white,fc elite arizona 2014 boys archived,NOS Santos 14 Boys White,EXACT,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT
11/9/2024,PRFC West Valley 14B Pre-Academy,FC Elite Arizona 2014 Boys (ARCHIVED),1,1,T,T,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 5 11U Boys,Festival Field (PRFC - WV),"101 E Lower Buckeye Rd, Avondale, AZ 85323",17066103,488139,prfc west valley 14b preacademy,fc elite arizona 2014 boys archived,PRFC West Valley 14B Pre-Academy,EXACT,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT
10/27/2024,15B NMarkette,FC Elite Arizona 2014 Boys (ARCHIVED),3,8,L,W,Phoenix Rising Fall Classic 2024,Phoenix Rising FC Tournaments - Fall Classic,U11B U11M Silver Red - 9v9,Arizona Athletic Grounds,"6321 South Ellsworth Road , Mesa, AZ 85212",17980032,488139,15b nmarkette,fc elite arizona 2014 boys archived,,NO_MATCH,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT
10/25/2024,FC Elite Arizona 2014 Boys (ARCHIVED),PRFC Scottsdale 14B Copa,13,1,W,L,Phoenix Rising Fall Classic 2024,Phoenix Rising FC Tournaments - Fall Classic,U11B U11M Silver Red - 9v9,Arizona Athletic Grounds,"6321 South Ellsworth Road , Mesa, AZ 85212",17980025,488139,fc elite arizona 2014 boys archived,prfc scottsdale 14b copa,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT,PRFC Scottsdale 14B Copa,EXACT
10/20/2024,Next Level Soccer Northwest 2014 Boys,FC Elite Arizona 2014 Boys (ARCHIVED),1,2,L,W,2024 The Fiesta Cup ,The Fiesta Cup ,U11B B-U11 GOLD,Bell 94 Soccer Complex (FC Arizona) ,"9390 E Bell Rd , Scottsdale , AZ 85255",17993636,488139,next level soccer northwest 2014 boys,fc elite arizona 2014 boys archived,Northwest 2014 Boys,FUZZY,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT
10/19/2024,Next Level Soccer Southeast 2014 Boys Red,FC Elite Arizona 2014 Boys (ARCHIVED),4,0,W,L,2024 The Fiesta Cup ,The Fiesta Cup ,U11B B-U11 GOLD,Bell 94 Soccer Complex (FC Arizona) ,"9390 E Bell Rd , Scottsdale , AZ 85255",17993640,488139,next level soccer southeast 2014 boys red,fc elite arizona 2014 boys archived,Southeast 2014 Boys Red,FUZZY,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT
10/12/2024,West Valley 2014 Boys Martinez Pre-Elite64,FC Elite Arizona 2014 Boys (ARCHIVED),0,2,L,W,2024 Scottsdale Cup,Tournaments Powered by Rated Sports ,U11B SILVER - U11,Scottsdale Sports Complex (Rated Sports),"8081 E Princess Dr , Scottsdale , AZ 85255",17825596,488139,west valley 2014 boys martinez preelite64,fc elite arizona 2014 boys archived,West Valley 2014 Boys Martinez Pre-Elite64,EXACT,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT
10/12/2024,FC Elite Arizona 2014 Boys (ARCHIVED),Synergy FC 14 B,3,0,W,L,2024 Scottsdale Cup,Tournaments Powered by Rated Sports ,U11B SILVER - U11,Bell94 Sports Complex,"9390 E Bell Road , Scottsdale, AZ 85260",17825592,488139,fc elite arizona 2014 boys archived,synergy fc 14 b,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT,Synergy FC 14 B,EXACT
10/11/2024,FC Elite Arizona 2014 Boys (ARCHIVED),AZSC 14B Perez,0,2,L,W,2024 Scottsdale Cup,Tournaments Powered by Rated Sports ,U11B SILVER - U11,Scottsdale Sports Complex (Rated Sports),"8081 E Princess Dr , Scottsdale , AZ 85255",17825600,488139,fc elite arizona 2014 boys archived,azsc 14b perez,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT,AZSC 14B Perez,EXACT
9/29/2024,Next Level Soccer Southeast 2014 Boys Blue,FC Elite Arizona 2014 Boys (ARCHIVED),1,3,L,W,The Derby (2024),The Derby,U11B Black U11 Male,Bell 94 Sports Complex,"9390 E Bell Rd, Scottsdale, AZ 85260",17816333,488139,next level soccer southeast 2014 boys blue,fc elite arizona 2014 boys archived,Southeast 2014 Boys Blue,FUZZY,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT
9/27/2024,Legends FC AZ 14B Gold,FC Elite Arizona 2014 Boys (ARCHIVED),3,0,W,L,The Derby (2024),The Derby,U11B Black U11 Male,Bell 94 Sports Complex,"9390 E Bell Rd, Scottsdale, AZ 85260",17816328,488139,legends fc az 14b gold,fc elite arizona 2014 boys archived,,NO_MATCH,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT
9/27/2024,FC Elite Arizona 2014 Boys (ARCHIVED),Legends FC AZ 14B Black,2,0,W,L,The Derby (2024),The Derby,U11B Black U11 Male,Bell 94 Sports Complex,"9390 E Bell Rd, Scottsdale, AZ 85260",17816331,488139,fc elite arizona 2014 boys archived,legends fc az 14b black,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT,Legends FC AZ 14B Black,EXACT
9/22/2024,14 ECNL #1,FC Elite Arizona 2014 Boys (ARCHIVED),4,0,W,L,45th Annual Wolfgang Weber FC Tucson Cup (formerly FC Tucson Striker's Cup),Tournaments,U11B U11 Gold,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",17704416,488139,14 ecnl 1,fc elite arizona 2014 boys archived,,NO_MATCH,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT
9/21/2024,CDO 14B Premier,FC Elite Arizona 2014 Boys (ARCHIVED),1,4,L,W,45th Annual Wolfgang Weber FC Tucson Cup (formerly FC Tucson Striker's Cup),Tournaments,U11B U11 Gold,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",17704410,488139,cdo 14b premier,fc elite arizona 2014 boys archived,CDO 14B Premier,EXACT,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT
9/21/2024,FC Elite Arizona 2014 Boys (ARCHIVED),14 ECNL #1,1,2,L,W,45th Annual Wolfgang Weber FC Tucson Cup (formerly FC Tucson Striker's Cup),Tournaments,U11B U11 Gold,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",17704412,488139,fc elite arizona 2014 boys archived,14 ecnl 1,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT,,NO_MATCH
9/14/2024,LAFC 14 BOYS,FC Elite Arizona 2014 Boys (ARCHIVED),0,10,L,W,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 5 11U Boys,Lehi Sports Park (ASA),"2228 N. Center St , Mesa, AZ 85201",17066089,488139,lafc 14 boys,fc elite arizona 2014 boys archived,,NO_MATCH,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT
9/7/2024,Scottsdale 14 Sandsharks,FC Elite Arizona 2014 Boys (ARCHIVED),1,0,W,L,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 5 11U Boys,NE- McDowell Mountain Ranch Park (Sandsharks),"14933 N 102nd Way , Scottsdale , AZ 85255",17066082,488139,scottsdale 14 sandsharks,fc elite arizona 2014 boys archived,Scottsdale 14 Sandsharks Select,FUZZY,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT
9/1/2024,FC Elite Arizona 2014 Boys (ARCHIVED),PRFC Desert Foothills 14B Predator,4,0,W,L,Phoenix Rising Cup 2024,Phoenix Rising Cup,U11B U11 Boys Bronze - Reyna,Reach 11 Sports Complex (PRC),"2425 E Deer Valley Dr , Phoenix , AZ 85050",17372816,488139,fc elite arizona 2014 boys archived,prfc desert foothills 14b predator,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT,PRFC Desert Foothills 14B Predator,EXACT
8/31/2024,AZ Arsenal 14 Boys Teal 2 PJ,FC Elite Arizona 2014 Boys (ARCHIVED),0,9,L,W,Phoenix Rising Cup 2024,Phoenix Rising Cup,U11B U11 Boys Bronze - Reyna,Reach 11 Sports Complex (PRC),"2425 E Deer Valley Dr , Phoenix , AZ 85050",17372812,488139,az arsenal 14 boys teal 2 pj,fc elite arizona 2014 boys archived,,NO_MATCH,FC Elite Arizona 2014 Boys (ARCHIVED),EXACT
9/20/2025,BRAZAS FC 2014 Boys Black,East Valley NSFC 14 Boys Aguirre,3,2,W,L,2025-26 MaxinMotion Open League Season 1,OPEN League: Season 1,U12B MaxInMotion Open League Champions 12U Boys,S- Tempe Sports Complex (Brazas),"8401 S Hardy Dr  , Tempe , AZ 85284",21792643,78764,brazas fc 2014 boys black,east valley nsfc 14 boys aguirre,,NO_MATCH,East Valley NSFC 14 Boys Aguirre,EXACT
9/13/2025,Southeast 2015 Boys Red,East Valley NSFC 14 Boys Aguirre,9,0,W,L,2025 Cactus Kick Off,Cactus Kick Off,U12B U12 Boys Australia,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",22593628,78764,southeast 2015 boys red,east valley nsfc 14 boys aguirre,Southeast 2014 Boys Red,FUZZY,East Valley NSFC 14 Boys Aguirre,EXACT
9/13/2025,East Valley NSFC 14 Boys Aguirre,15B AChacon Pre-MLS Next,0,8,L,W,2025 Cactus Kick Off,Cactus Kick Off,U12B U12 Boys Australia,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",22593625,78764,east valley nsfc 14 boys aguirre,15b achacon premls next,East Valley NSFC 14 Boys Aguirre,EXACT,,NO_MATCH
9/12/2025,East Valley NSFC 14 Boys Aguirre,Playmaker Futbol Academy PRE-ECNL B14,2,2,T,T,2025 Cactus Kick Off,Cactus Kick Off,U12B U12 Boys Australia,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",22593631,78764,east valley nsfc 14 boys aguirre,playmaker futbol academy preecnl b14,East Valley NSFC 14 Boys Aguirre,EXACT,Playmaker Futbol Academy PRE-ECNL B14,EXACT
4/26/2025,NOS Santos 14 Boys Blue,East Valley NSFC 14 Boys Aguirre,5,0,W,L,2025 Arizona Presidents Cup,Arizona Presidents Cup ,U11B 11U Boys Silver - Driven by Desert Ford Dealers,Reach 11 (ASA),"2425 E. Deer Valley Rd, Phoenix, AZ 85050",19923024,78764,nos santos 14 boys blue,east valley nsfc 14 boys aguirre,NOS Santos 14 Boys Blue,EXACT,East Valley NSFC 14 Boys Aguirre,EXACT
4/19/2025,East Valley NSFC 14 Boys Aguirre,AZ Arsenal 14 Boys Teal 1,4,1,W,L,East Valley Spring Invitational 2025,East Valley Spring Invitational,U11B Group A (U11 Boys),EV/NSFC Soccer Complex (EV Tournament Series),"3761 S Power Road , Mesa, AZ 85212",20256856,78764,east valley nsfc 14 boys aguirre,az arsenal 14 boys teal 1,East Valley NSFC 14 Boys Aguirre,EXACT,AZ Arsenal 14 Boys Teal SC,FUZZY
4/16/2025,Next Level Soccer Southeast 2014 Boys Red,East Valley NSFC 14 Boys Aguirre,5,1,W,L,East Valley Spring Invitational 2025,East Valley Spring Invitational,U11B Group A (U11 Boys),EV/NSFC Soccer Complex (EV Tournament Series),"3761 S Power Road , Mesa, AZ 85212",20256855,78764,next level soccer southeast 2014 boys red,east valley nsfc 14 boys aguirre,Southeast 2014 Boys Red,FUZZY,East Valley NSFC 14 Boys Aguirre,EXACT
4/11/2025,East Valley NSFC 14 Boys Aguirre,14B Jimmy,1,4,L,W,2025 Arizona Presidents Cup,Arizona Presidents Cup ,U11B 11U Boys Silver - Driven by Desert Ford Dealers,Arizona Athletic Grounds,"6321 South Ellsworth Road , Mesa, AZ 85212",19923010,78764,east valley nsfc 14 boys aguirre,14b jimmy,East Valley NSFC 14 Boys Aguirre,EXACT,,NO_MATCH
4/4/2025,AZ Arsenal 15 Boys Teal 1 JZ,East Valley NSFC 14 Boys Aguirre,3,2,W,L,2025 Arizona Presidents Cup,Arizona Presidents Cup ,U11B 11U Boys Silver - Driven by Desert Ford Dealers,Arizona Athletic Grounds,"6321 South Ellsworth Road , Mesa, AZ 85212",19922996,78764,az arsenal 15 boys teal 1 jz,east valley nsfc 14 boys aguirre,,NO_MATCH,East Valley NSFC 14 Boys Aguirre,EXACT
3/8/2025,East Valley NSFC 14 Boys Aguirre,15B NMarkette,4,2,W,L,2025 Ostrich Festival,Ostrich Festival,U11B U11 Boys McGlynn,Scottsdale Sports Complex,"8081 E Princess Dr. , Scottsdale, AZ 85255",19721862,78764,east valley nsfc 14 boys aguirre,15b nmarkette,East Valley NSFC 14 Boys Aguirre,EXACT,,NO_MATCH
3/8/2025,14B OMolina,East Valley NSFC 14 Boys Aguirre,3,2,W,L,2025 Ostrich Festival,Ostrich Festival,U11B U11 Boys McGlynn,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",19721857,78764,14b omolina,east valley nsfc 14 boys aguirre,,NO_MATCH,East Valley NSFC 14 Boys Aguirre,EXACT
2/22/2025,14B Engilman,East Valley NSFC 14 Boys Aguirre,4,5,L,W,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 2 11U Boys,Moon Valley Park (SC del Sol),"502 W Coral Gables Dr, Phoenix, AZ 85023",18566359,78764,14b engilman,east valley nsfc 14 boys aguirre,14B Engilman,EXACT,East Valley NSFC 14 Boys Aguirre,EXACT
2/15/2025,East Valley NSFC 14 Boys Aguirre,PRFC Southeast Valley 14B Pre-Academy,5,1,W,L,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 2 11U Boys,EV- EVNSFC Soccer Complex,"3761 S. Power Road, Mesa, AZ 85212",18566355,78764,east valley nsfc 14 boys aguirre,prfc southeast valley 14b preacademy,East Valley NSFC 14 Boys Aguirre,EXACT,PRFC Southeast Valley 14B Pre-Academy,EXACT
1/24/2025,East Valley NSFC 14 Boys Aguirre,AZ Arsenal 15 Boys Teal 1 JZ,5,3,W,L,2025 AZ Soccer Clash hosted by Phoenix Premier FC,AZ Soccer Clash,U11B U11 Boys - Silver 1 CROSSOVER,Arizona Athletic Grounds,"1 Legacy Dr., Mesa, AZ 85212",18702681,78764,east valley nsfc 14 boys aguirre,az arsenal 15 boys teal 1 jz,East Valley NSFC 14 Boys Aguirre,EXACT,,NO_MATCH
1/18/2025,East Valley NSFC 14 Boys Aguirre,14B Jimmy,1,3,L,W,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 2 11U Boys,EV- EVNSFC Soccer Complex,"3761 S. Power Road, Mesa, AZ 85212",18566339,78764,east valley nsfc 14 boys aguirre,14b jimmy,East Valley NSFC 14 Boys Aguirre,EXACT,,NO_MATCH
1/11/2025,Legends FC AZ 14B Gold,East Valley NSFC 14 Boys Aguirre,0,3,L,W,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 2 11U Boys,Pinnacle Park- East and West,"21411 N. 32nd St., Phoenix, AZ 85050",18566335,78764,legends fc az 14b gold,east valley nsfc 14 boys aguirre,,NO_MATCH,East Valley NSFC 14 Boys Aguirre,EXACT
12/14/2024,PRFC North Valley 14B Predator,East Valley NSFC 14 Boys Aguirre,1,3,L,W,RSL-AZ Holiday Classic 2024,Holiday Classic,U11B U11 Boys Senegal,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",18438113,78764,prfc north valley 14b predator,east valley nsfc 14 boys aguirre,PRFC North Valley 14B Predator,EXACT,East Valley NSFC 14 Boys Aguirre,EXACT
12/7/2024,East Valley NSFC 14 Boys Aguirre,U-11 (2014) Boys Pre Academy,4,2,W,L,Christmas Angel 2024,Salvation Army Christmas Angel,U11B U11 Boys Rockin Wreaths,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",18393147,78764,east valley nsfc 14 boys aguirre,u11 2014 boys pre academy,East Valley NSFC 14 Boys Aguirre,EXACT,,NO_MATCH
12/6/2024,East Valley NSFC 14 Boys Aguirre,Phoenix United FC 2014 Premier,5,2,W,L,Christmas Angel 2024,Salvation Army Christmas Angel,U11B U11 Boys Rockin Wreaths,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",18393151,78764,east valley nsfc 14 boys aguirre,phoenix united fc 2014 premier,East Valley NSFC 14 Boys Aguirre,EXACT,Phoenix United 2014 Premier,FUZZY
11/16/2024,East Valley NSFC 14 Boys Aguirre,NOS Santos 14 Boys Blue,1,2,L,W,East Valley Patriots Cup 2024,East Valley NSFC Patriots Cup,U11B Group A (U11 Boys),Arizona Athletic Grounds (EV Tournament Series),"6321 S. Ellsworth Road , Mesa, AZ 85215",18188366,78764,east valley nsfc 14 boys aguirre,nos santos 14 boys blue,East Valley NSFC 14 Boys Aguirre,EXACT,NOS Santos 14 Boys Blue,EXACT
11/16/2024,Phoenix Premier FC 14B Black,East Valley NSFC 14 Boys Aguirre,2,2,T,T,East Valley Patriots Cup 2024,East Valley NSFC Patriots Cup,U11B Group A (U11 Boys),Arizona Athletic Grounds (EV Tournament Series),"6321 S. Ellsworth Road , Mesa, AZ 85215",18188369,78764,phoenix premier fc 14b black,east valley nsfc 14 boys aguirre,Phoenix Premier FC 14B Black,EXACT,East Valley NSFC 14 Boys Aguirre,EXACT
11/2/2024,Madison FC 14 Gold Boys Storm,East Valley NSFC 14 Boys Aguirre,2,3,L,W,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 4 11U Boys,Madison Heights Elementary (Madison FC) 9v9,"7150 N. 22nd Street , PHOENIX, AZ, AZ 85020",17064557,78764,madison fc 14 gold boys storm,east valley nsfc 14 boys aguirre,Madison FC 14 Gold Boys,FUZZY,East Valley NSFC 14 Boys Aguirre,EXACT
10/19/2024,East Valley NSFC 14 Boys Aguirre,U-11 (2014) Boys Pre Academy,5,3,W,L,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 4 11U Boys,EV- EVNSFC Soccer Complex,"3761 S. Power Road, Mesa, AZ 85212",17064562,78764,east valley nsfc 14 boys aguirre,u11 2014 boys pre academy,East Valley NSFC 14 Boys Aguirre,EXACT,,NO_MATCH
9/28/2024,PRFC Southeast Valley 14B Predator-Central,East Valley NSFC 14 Boys Aguirre,0,3,L,W,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 4 11U Boys,Eagles Park Soccer Complex (PRFC SEV),"828 E Broadway Rd, mesa, AZ 85204",17064550,78764,prfc southeast valley 14b predatorcentral,east valley nsfc 14 boys aguirre,PRFC Southeast Valley 14B Predator-Central,EXACT,East Valley NSFC 14 Boys Aguirre,EXACT
9/21/2024,East Valley NSFC 14 Boys Aguirre,CCV STARS 14 Boys Navy PEO,4,1,W,L,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 4 11U Boys,EV- EVNSFC Soccer Complex,"3761 S. Power Road, Mesa, AZ 85212",17064544,78764,east valley nsfc 14 boys aguirre,ccv stars 14 boys navy peo,East Valley NSFC 14 Boys Aguirre,EXACT,14 Boys Navy,FUZZY
9/14/2024,East Valley NSFC 14 Boys Aguirre,14B Jimmy,0,3,L,W,2024 Cactus Kick Off,Cactus Kick Off,U11B U11 Boys Serbia,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",17674400,78764,east valley nsfc 14 boys aguirre,14b jimmy,East Valley NSFC 14 Boys Aguirre,EXACT,,NO_MATCH
9/13/2024,East Valley NSFC 14 Boys Aguirre,AZ Inferno 14 Boys Black,10,0,W,L,2024 Cactus Kick Off,Cactus Kick Off,U11B U11 Boys Serbia,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",17674405,78764,east valley nsfc 14 boys aguirre,az inferno 14 boys black,East Valley NSFC 14 Boys Aguirre,EXACT,AZ Inferno 14 Boys Black,EXACT
9/7/2024,2014 Boys Yellow,East Valley NSFC 14 Boys Aguirre,2,2,T,T,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 4 11U Boys,Venturoso Park,"14425 N 32nd St , Phoenix, AZ 85032",17064536,78764,2014 boys yellow,east valley nsfc 14 boys aguirre,2014 Boys Yellow,EXACT,East Valley NSFC 14 Boys Aguirre,EXACT
8/31/2024,East Valley NSFC 14 Boys Aguirre,PRFC Scottsdale 14B Predator,4,1,W,L,Phoenix Rising Cup 2024,Phoenix Rising Cup,U11B U11 Boys Silver - Weah,Reach 11 Sports Complex (PRC),"2425 E Deer Valley Dr , Phoenix , AZ 85050",17372465,78764,east valley nsfc 14 boys aguirre,prfc scottsdale 14b predator,East Valley NSFC 14 Boys Aguirre,EXACT,PRFC Scottsdale 14B Predator,EXACT
8/31/2024,East Valley NSFC 14 Boys Aguirre,PRFC North Valley 14B Predator,2,1,W,L,Phoenix Rising Cup 2024,Phoenix Rising Cup,U11B U11 Boys Silver - Weah,Reach 11 Sports Complex (PRC),"2425 E Deer Valley Dr , Phoenix , AZ 85050",17372460,78764,east valley nsfc 14 boys aguirre,prfc north valley 14b predator,East Valley NSFC 14 Boys Aguirre,EXACT,PRFC North Valley 14B Predator,EXACT
8/30/2024,Next Level Soccer Northwest 2014 Boys,East Valley NSFC 14 Boys Aguirre,2,3,L,W,Phoenix Rising Cup 2024,Phoenix Rising Cup,U11B U11 Boys Silver - Weah,Reach 11 Sports Complex (PRC),"2425 E Deer Valley Dr , Phoenix , AZ 85050",17372457,78764,next level soccer northwest 2014 boys,east valley nsfc 14 boys aguirre,Northwest 2014 Boys,FUZZY,East Valley NSFC 14 Boys Aguirre,EXACT
4/13/2025,AZ Arsenal 14 Boys Teal 2 SC,Legends FC AZ 14B Black,1,5,L,W,Rivalries Cup 2025,Rivalries Cup,U11B 11U 2014 Boys Silver 9v9,Arizona Athletic Grounds (AASC Tournaments),"6321 S Ellsworth Rd , Mesa, AZ 85212",20360418,166816,az arsenal 14 boys teal 2 sc,legends fc az 14b black,AZ Arsenal 14 Boys Teal SC,FUZZY,Legends FC AZ 14B Black,EXACT
