Date,Team A,Team B,Score A,Score B,Result A,Result B,Event,Competition,Division,Venue,Location,Match ID,Original Team ID,Original Team Rank,Team A State,Team B State,Team A Gender,Team B Gender,Team A State Corrected,Team B State Corrected,Team A State Better,Team B State Better,Team A Is Arizona,Team B Is Arizona
2025-01-25,AZEV B2014 (WHITE),NOS Santos 14 Boys White,3,1,W,L,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 7 11U Boys,Greenfield Junior High,"101 S. Greenfield Road , Gilbert, AZ 85296",18569730,368573,1435,AZ,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-01-18,VSC 2014 Boys White,AZEV B2014 (WHITE),1,1,T,T,Fort Lowell Shootout 2025,Fort Lowell Shootout,U11B U11 Boys Belgium,Tucson Kino Main Complex (ASA),"2500 East Ajo Way , Tucson, AZ 85713",18662506,368573,1435,Unknown,AZ,M,M,AZ,AZ,AZ,AZ,True,True
2025-01-11,AZEV B2014 (WHITE),PSG 14B Blue,1,6,L,W,2024-25 MaxinMotion Open League Season 2,Futsal B and G ,U11B MaxInMotion Open League Division 7 11U Boys,Greenfield Junior High,"101 S. Greenfield Road , Gilbert, AZ 85296",18569721,368573,1435,AZ,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2024-12-17,AZEV B2014 (WHITE),Tuzos 2014 Nava,9,2,W,L,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 7 11U Boys,Arizona Athletic Grounds,"1 Legacy Dr., Mesa, AZ 85212",17071286,368573,1435,AZ,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2024-11-10,AZEV B2014 (WHITE),FC Deportivo AZ 2014B (Gallegos),2,2,T,T,Kick for the Cure 2024,Kick for the Cure,U11B U11 Boys Vazquez,West Valley Events Complex - Field,"10020 N. Ball Park Blvd., Glendale, AZ 85305",18158515,368573,1435,AZ,AZ,M,F,AZ,AZ,AZ,AZ,True,True
2024-11-09,PRFC West Valley 14B Predator,AZEV B2014 (WHITE),2,3,L,W,Kick for the Cure 2024,Kick for the Cure,U11B U11 Boys Vazquez,Rose Mofford Sports Complex,"9833 N 25th Avenue , Phoenix, AZ 85021",18158507,368573,1435,Unknown,AZ,M,M,AZ,AZ,AZ,AZ,True,True
2024-11-02,AZEV B2014 (WHITE),Madison FC 14 Blue Boys,2,4,L,W,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 7 11U Boys,Greenfield Junior High,"101 S. Greenfield Road , Gilbert, AZ 85296",17071277,368573,1435,AZ,NY,M,M,AZ,AZ,AZ,AZ,True,True
2024-11-02,PRFC Desert Foothills 14B Predator,AZEV B2014 (WHITE),0,9,L,W,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 7 11U Boys,Desert Broom (PRFC DF),"29805 N Cave Creek Rd , Cave Creek, AZ 85331",17071283,368573,1435,Unknown,AZ,M,M,AZ,AZ,AZ,AZ,True,True
2024-10-26,AZEV B2014 (WHITE),PRFC Southeast Valley 14B Predator,2,1,W,L,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 7 11U Boys,Greenfield Junior High,"101 S. Greenfield Road , Gilbert, AZ 85296",17071267,368573,1435,AZ,UT,M,M,AZ,AZ,AZ,AZ,True,True
2024-10-19,AZ Arsenal 14 Boys Teal 2 SC,AZEV B2014 (WHITE),4,4,T,T,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 7 11U Boys,Arizona Athletic Grounds,"1 Legacy Drive, Mesa, AZ 85212",17071290,368573,1435,AZ,AZ,M,M,Non-AZ,AZ,AZ,AZ,False,True
2024-09-28,State 48 FC 14 White,AZEV B2014 (WHITE),2,3,L,W,2024 Arizona Cup AYSO United ,Arizona Athletic Grounds Tournament Series,U11B U11 Boys,Arizona Athletic Grounds,"6321 South Ellsworth Road , Mesa, AZ 85212",17804244,368573,1435,Unknown,AZ,F,M,Non-AZ,AZ,AZ,AZ,False,True
2024-09-21,AZEV B2014 (WHITE),2014 Rush Boys,6,2,W,L,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 7 11U Boys,Greenfield Junior High,"101 S. Greenfield Road , Gilbert, AZ 85296",17071276,368573,1435,AZ,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2024-09-14,NOS Santos 14 Boys White,AZEV B2014 (WHITE),2,2,T,T,2024-25 MaxinMotion Open League Season 1,OPEN League: Season 1,U11B MaxInMotion Open League Division 7 11U Boys,EV- NOS Santos Soccer Complex (NOS),"12347 S. Sossaman , Mesa, AZ 85212",17071269,368573,1435,Unknown,AZ,M,M,AZ,AZ,AZ,AZ,True,True
2024-09-01,AZ Arsenal 14 Boys Teal 2 AP,AZEV B2014 (WHITE),1,6,L,W,Phoenix Rising Cup 2024,Phoenix Rising Cup,U11B U11 Boys Bronze - Musah,Reach 11 Sports Complex (PRC),"2425 E Deer Valley Dr , Phoenix , AZ 85050",17373593,368573,1435,AZ,AZ,M,M,Non-AZ,AZ,AZ,AZ,False,True
2024-09-01,Scottsdale 14 Sandsharks,AZEV B2014 (WHITE),4,0,W,L,Phoenix Rising Cup 2024,Phoenix Rising Cup,U11B U11 Boys Bronze - Musah,Reach 11 Sports Complex (PRC),"2425 E Deer Valley Dr , Phoenix , AZ 85050",17373594,368573,1435,AZ,AZ,M,M,Non-AZ,AZ,Non-AZ,AZ,False,True
2024-08-31,AZEV B2014 (WHITE),PRFC Scottsdale 14B Copa,9,1,W,L,Phoenix Rising Cup 2024,Phoenix Rising Cup,U11B U11 Boys Bronze - Musah,Reach 11 Sports Complex (PRC),"2425 E Deer Valley Dr , Phoenix , AZ 85050",17373587,368573,1435,AZ,AZ,M,M,AZ,AZ,AZ,AZ,True,True
2024-08-30,Scottsdale 14 Sandsharks,AZEV B2014 (WHITE),6,0,W,L,Phoenix Rising Cup 2024,Phoenix Rising Cup,U11B U11 Boys Bronze - Musah,Reach 11 Sports Complex (PRC),"2425 E Deer Valley Dr , Phoenix , AZ 85050",17373588,368573,1435,AZ,AZ,M,M,Non-AZ,AZ,Non-AZ,AZ,False,True
2025-09-21,Phoenix Premier FC 14B X-Factor,14B Geoff,8,1,W,L,46th Annual Wolfgang Weber FC Tucson Cup,Tournaments,U12B U12 Bronze 1,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",22694045,443374,1441,AZ,Unknown,M,F,AZ,AZ,AZ,AZ,True,True
2025-09-20,14B Geoff,Tuzos Nogales 2014,3,1,W,L,46th Annual Wolfgang Weber FC Tucson Cup,Tournaments,U12B U12 Bronze 1,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",22694042,443374,1441,Unknown,Unknown,F,F,AZ,AZ,AZ,AZ,True,True
2025-09-19,14B NL #2,14B Geoff,6,1,W,L,46th Annual Wolfgang Weber FC Tucson Cup,Tournaments,U12B U12 Bronze 1,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",22694038,443374,1441,Unknown,Unknown,M,F,AZ,AZ,AZ,AZ,True,True
2025-04-06,14B Geoff,VSC 2014 Boys White,4,1,W,L,CDO Challenge Cup 2025,CDO Challenge Cup,U11B U11 Boys Bronze,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",20040022,443374,1441,Unknown,Unknown,F,M,AZ,AZ,AZ,AZ,True,True
2025-04-05,Pima Surf Academy Boys 15,14B Geoff,3,0,W,L,CDO Challenge Cup 2025,CDO Challenge Cup,U11B U11 Boys Bronze,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",20040018,443374,1441,AZ,Unknown,M,F,Non-AZ,AZ,Non-AZ,AZ,False,True
2025-03-30,14B Geoff,PRFC Scottsdale 14B Copa,1,2,L,W,Southwest Cup 2025,Southwest Cup,U11B U11 Boys 2,Pacana Park,"19000 N. Porter Rd. , Maricopa, AZ 85138",20002659,443374,1441,Unknown,AZ,F,M,AZ,AZ,AZ,AZ,True,True
2025-03-29,14B OMolina,14B Geoff,3,0,W,L,Southwest Cup 2025,Southwest Cup,U11B U11 Boys 2,Pacana Park,"19000 N. Porter Rd. , Maricopa, AZ 85138",20002655,443374,1441,Unknown,Unknown,M,F,Non-AZ,AZ,Unclear,AZ,False,True
2025-03-22,14B Geoff,Santos 15B,4,3,W,L,PCJSL 2025 U9 - 19 Pima Cup Friendlies,Pima Cup,U11B Netherlands,Udall,"7200 E Tanque Verde , Tucson, AZ 85715",19828486,443374,1441,Unknown,Unknown,F,M,AZ,Non-AZ,AZ,Unclear,True,False
2025-03-15,Milan,14B Geoff,2,2,T,T,PCJSL 2025 U9 - 19 Pima Cup Friendlies,Pima Cup,U11B Netherlands,Udall,"7200 E Tanque Verde , Tucson, AZ 85715",19828485,443374,1441,Unknown,Unknown,M,F,AZ,AZ,AZ,AZ,True,True
2025-03-08,Scottsdale 14 Sandsharks Black,14B Geoff,4,0,W,L,2025 Ostrich Festival,Ostrich Festival,U11B U11 Boys Vassiler,Reach 11 Sports Complex,"2425 E Deer Valley Dr , Phoenix, AZ 85050",19722076,443374,1441,AZ,Unknown,M,F,AZ,AZ,AZ,AZ,True,True
2025-03-01,14B Geoff,14B Hinds,0,6,L,W,PCJSL 2024/25 - Winter Session U9 - U15,PCJSL League Play 2024/25,U11B Bronze,Lincoln Park,"4325 S Pantano Rd , Tucson, AZ 85730",18597768,443374,1441,Unknown,Unknown,F,M,AZ,AZ,AZ,AZ,True,True
2025-02-15,14B Geoff,Pima Surf Academy Boys 15,1,1,T,T,2025 RSL Jacobs Classic,Jacobs Classic,U11B Nickel,Tucson Kino South Complex (ASA)," 2343 E Tournament Way , Tucson, AZ 85714",18940798,443374,1441,Unknown,AZ,F,M,AZ,Non-AZ,AZ,Non-AZ,True,False
2025-02-01,14B Geoff,CDO 14B Elite,1,2,L,W,PCJSL 2024/25 - Winter Session U9 - U15,PCJSL League Play 2024/25,U11B Bronze,Freedom Park,"5000 E 29th St , Tucson, AZ 85711",18597764,443374,1441,Unknown,Unknown,F,M,AZ,AZ,AZ,AZ,True,True
2025-01-25,CDO 14B Elite,14B Geoff,8,1,W,L,PCJSL 2024/25 - Winter Session U9 - U15,PCJSL League Play 2024/25,U11B Bronze,Freedom Park,"5000 E 29th St , Tucson, AZ 85711",18597772,443374,1441,Unknown,Unknown,M,F,AZ,AZ,AZ,AZ,True,True
2025-01-18,CAC 14/15B (Conroy),14B Geoff,4,3,W,L,Fort Lowell Shootout 2025,Fort Lowell Shootout,U11B U11 Boys Argentina,Tucson Kino South Complex (ASA)," 2343 E Tournament Way , Tucson, AZ 85714",18662489,443374,1441,CA,Unknown,M,F,AZ,AZ,AZ,AZ,True,True
2025-01-11,14B Geoff,14B Hinds,1,8,L,W,PCJSL 2024/25 - Winter Session U9 - U15,PCJSL League Play 2024/25,U11B Bronze,Udall,"7200 E Tanque Verde , Tucson, AZ 85715",18597773,443374,1441,Unknown,Unknown,F,M,AZ,AZ,AZ,AZ,True,True
2024-12-07,14B Geoff,VSC 2014 Boys White,6,3,W,L,PCJSL 2024/25 - Fall Session U9 - U19,PCJSL League Play 2024/25,U11B Copper,Lincoln Park,"4325 S Pantano Rd , Tucson, AZ 85730",17770715,443374,1441,Unknown,Unknown,F,M,AZ,AZ,AZ,AZ,True,True
2024-11-16,VSC 2014 Boys White,14B Geoff,0,1,L,W,PCJSL 2024/25 - Fall Session U9 - U19,PCJSL League Play 2024/25,U11B Copper,Lincoln Park,"4325 S Pantano Rd , Tucson, AZ 85730",17770727,443374,1441,Unknown,Unknown,M,F,AZ,AZ,AZ,AZ,True,True
2024-11-09,14B Geoff,Milan,1,4,L,W,Arizona Select Clubs Showcase 2024,Arizona Select Clubs Showcase,U11B U11 Boys Robinson,Tucson Kino South Complex (ASA)," 2343 E Tournament Way , Tucson, AZ 85714",18166537,443374,1441,Unknown,Unknown,F,M,AZ,AZ,AZ,AZ,True,True
2024-11-02,CAC 14/15B (Conroy),14B Geoff,3,5,L,W,PCJSL 2024/25 - Fall Session U9 - U19,PCJSL League Play 2024/25,U11B Copper,Lincoln Park,"4325 S Pantano Rd , Tucson, AZ 85730",17770724,443374,1441,CA,Unknown,M,F,AZ,AZ,AZ,AZ,True,True
2024-11-02,CDO 14B Elite,14B Geoff,2,2,T,T,PCJSL 2024/25 - Fall Session U9 - U19,PCJSL League Play 2024/25,U11B Copper,Lincoln Park,"4325 S Pantano Rd , Tucson, AZ 85730",17770719,443374,1441,Unknown,Unknown,M,F,AZ,AZ,AZ,AZ,True,True
2024-10-20,14B Geoff,CAC 14/15B (Conroy),1,3,L,W,CDO Southwest Showdown 2024,CDO Southwest Showdown,U11B Silver,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",17953744,443374,1441,Unknown,CA,F,M,AZ,AZ,AZ,AZ,True,True
2024-10-19,14B Blue #1,14B Geoff,2,0,W,L,CDO Southwest Showdown 2024,CDO Southwest Showdown,U11B Silver,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",17953736,443374,1441,Unknown,Unknown,M,F,AZ,AZ,AZ,AZ,True,True
2024-10-19,14B Geoff,Eagles F.C.,0,4,L,W,CDO Southwest Showdown 2024,CDO Southwest Showdown,U11B Silver,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",17953739,443374,1441,Unknown,Unknown,F,F,AZ,AZ,AZ,AZ,True,True
2024-09-21,14B Geoff,AZ Arsenal 14 Boys Teal 2 SC,4,4,T,T,45th Annual Wolfgang Weber FC Tucson Cup (formerly FC Tucson Striker's Cup),Tournaments,U11B U11 Bronze 1,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",17704619,443374,1441,Unknown,AZ,F,M,AZ,Non-AZ,AZ,AZ,True,False
2024-09-20,CDO 14B Elite,14B Geoff,1,1,T,T,45th Annual Wolfgang Weber FC Tucson Cup (formerly FC Tucson Striker's Cup),Tournaments,U11B U11 Bronze 1,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",17704621,443374,1441,Unknown,Unknown,M,F,AZ,AZ,AZ,AZ,True,True
2025-09-21,14B NL #2,AZ Arsenal 14 Boys Teal MC,2,3,L,W,46th Annual Wolfgang Weber FC Tucson Cup,Tournaments,U12B U12 Bronze 1,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",22694044,515151,1451,Unknown,AZ,M,M,AZ,AZ,AZ,AZ,True,True
2025-09-20,Tuzos Nogales 2014,14B NL #2,0,2,L,W,46th Annual Wolfgang Weber FC Tucson Cup,Tournaments,U12B U12 Bronze 1,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",22694040,515151,1451,Unknown,Unknown,F,M,AZ,AZ,AZ,AZ,True,True
2025-09-19,14B NL #2,14B Geoff,6,1,W,L,46th Annual Wolfgang Weber FC Tucson Cup,Tournaments,U12B U12 Bronze 1,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",22694038,515151,1451,Unknown,Unknown,M,F,AZ,AZ,AZ,AZ,True,True
2025-02-15,Milan,14B NL #2,1,0,W,L,2025 RSL Jacobs Classic,Jacobs Classic,U11B Bronze,Tucson Kino South Complex (ASA)," 2343 E Tournament Way , Tucson, AZ 85714",18940777,515151,1451,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-02-01,VSC 2014 Boys Green,14B NL #2,4,2,W,L,PCJSL 2024/25 - Winter Session U9 - U15,PCJSL League Play 2024/25,U11B Gold,Lincoln Park,"4325 S Pantano Rd , Tucson, AZ 85730",18597710,515151,1451,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-01-25,14B NL #2,CDO 14B Premier,2,1,W,L,PCJSL 2024/25 - Winter Session U9 - U15,PCJSL League Play 2024/25,U11B Gold,Lincoln Park,"4325 S Pantano Rd , Tucson, AZ 85730",18597707,515151,1451,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2024-11-23,Deportivo Mexico 14B,14B NL #2,0,4,L,W,PCJSL 2024/25 - Fall Session U9 - U19,PCJSL League Play 2024/25,U11B Silver,Lincoln Park,"4325 S Pantano Rd , Tucson, AZ 85730",17770689,515151,1451,CO,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2024-11-02,VSC 2014 Boys Green,14B NL #2,2,4,L,W,PCJSL 2024/25 - Fall Session U9 - U19,PCJSL League Play 2024/25,U11B Silver,Lincoln Park,"4325 S Pantano Rd , Tucson, AZ 85730",17770682,515151,1451,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2024-10-26,14B NL #2,14B Blue #1,3,0,W,L,PCJSL 2024/25 - Fall Session U9 - U19,PCJSL League Play 2024/25,U11B Silver,Udall,"7200 E Tanque Verde , Tucson, AZ 85715",17770679,515151,1451,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2024-10-12,FC Sonora 14' B Dynamo,14B NL #2,0,3,L,W,PCJSL 2024/25 - Fall Session U9 - U19,PCJSL League Play 2024/25,U11B Silver,Udall,"7200 E Tanque Verde , Tucson, AZ 85715",17770673,515151,1451,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2024-09-22,AZ Arsenal 14 Boys Teal 2 SC,14B NL #2,1,0,W,L,45th Annual Wolfgang Weber FC Tucson Cup (formerly FC Tucson Striker's Cup),Tournaments,U11B U11 Bronze 1,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",17704625,515151,1451,AZ,Unknown,M,M,Non-AZ,AZ,AZ,AZ,False,True
2024-09-21,CAC 14/15B (Conroy),14B NL #2,0,3,L,W,45th Annual Wolfgang Weber FC Tucson Cup (formerly FC Tucson Striker's Cup),Tournaments,U11B U11 Bronze 1,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",17704620,515151,1451,CA,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-09-21,14B Blue #1,Eagles F.C.,1,1,T,T,46th Annual Wolfgang Weber FC Tucson Cup,Tournaments,U12B U12 Bronze 2,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",22694964,515152,1496,Unknown,Unknown,M,F,AZ,AZ,AZ,AZ,True,True
2025-09-20,14B Blue #1,AZ Arsenal 14 Boys Teal SC,0,3,L,W,46th Annual Wolfgang Weber FC Tucson Cup,Tournaments,U12B U12 Bronze 2,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",22694846,515152,1496,Unknown,AZ,M,M,AZ,AZ,AZ,AZ,True,True
2025-09-19,14B Hinds,14B Blue #1,2,1,W,L,46th Annual Wolfgang Weber FC Tucson Cup,Tournaments,U12B U12 Bronze 2,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",22694848,515152,1496,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-04-06,14B Blue #1,FC Sonora 14' B Dynamo,5,1,W,L,CDO Challenge Cup 2025,CDO Challenge Cup,U11B U11 Boys Silver,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",20040614,515152,1496,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-04-03,14B Blue #1,CDO 14B Elite,1,4,L,W,CDO Challenge Cup 2025,CDO Challenge Cup,U11B U11 Boys Silver,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",20040606,515152,1496,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-03-15,14B Hinds,14B Blue #1,6,2,W,L,PCJSL 2025 U9 - 19 Pima Cup Friendlies,Pima Cup,U11B Denmark,Lincoln Park,"4325 S Pantano Rd , Tucson, AZ 85730",19825980,515152,1496,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-03-15,14B Blue #1,Eagles F.C.,2,3,L,W,PCJSL 2025 U9 - 19 Pima Cup Friendlies,Pima Cup,U11B Denmark,Lincoln Park,"4325 S Pantano Rd , Tucson, AZ 85730",19825983,515152,1496,Unknown,Unknown,M,F,AZ,AZ,AZ,AZ,True,True
2025-03-08,Eagles F.C.,14B Blue #1,3,2,W,L,PCJSL 2024/25 - Winter Session U9 - U15,PCJSL League Play 2024/25,U11B Silver,Lincoln Park,"4325 S Pantano Rd , Tucson, AZ 85730",18597742,515152,1496,Unknown,Unknown,F,M,AZ,AZ,AZ,AZ,True,True
2025-02-08,14B Blue #1,Deportivo Mexico 14B,2,0,W,L,PCJSL 2024/25 - Winter Session U9 - U15,PCJSL League Play 2024/25,U11B Silver,Freedom Park,"5000 E 29th St , Tucson, AZ 85711",18597732,515152,1496,Unknown,CO,M,M,AZ,AZ,AZ,AZ,True,True
2024-11-16,14B Blue #1,VSC 2014 Boys Green,4,3,W,L,PCJSL 2024/25 - Fall Session U9 - U19,PCJSL League Play 2024/25,U11B Silver,Lincoln Park,"4325 S Pantano Rd , Tucson, AZ 85730",17770685,515152,1496,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2024-11-02,14B Blue #1,FC Sonora 14' B Dynamo,5,0,W,L,PCJSL 2024/25 - Fall Session U9 - U19,PCJSL League Play 2024/25,U11B Silver,Lincoln Park,"4325 S Pantano Rd , Tucson, AZ 85730",17770677,515152,1496,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2024-10-20,Eagles F.C.,14B Blue #1,2,0,W,L,CDO Southwest Showdown 2024,CDO Southwest Showdown,U11B Silver,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",17953743,515152,1496,Unknown,Unknown,F,M,AZ,AZ,AZ,AZ,True,True
2024-10-19,CAC 14/15B (Conroy),14B Blue #1,3,0,W,L,CDO Southwest Showdown 2024,CDO Southwest Showdown,U11B Silver,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",17953740,515152,1496,CA,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2024-09-28,14B Blue #1,Deportivo Mexico 14B,1,5,L,W,PCJSL 2024/25 - Fall Session U9 - U19,PCJSL League Play 2024/25,U11B Silver,Freedom Park,"5000 E 29th St , Tucson, AZ 85711",17770671,515152,1496,Unknown,CO,M,M,AZ,AZ,AZ,AZ,True,True
2024-09-22,14B Hinds,14B Blue #1,0,1,L,W,45th Annual Wolfgang Weber FC Tucson Cup (formerly FC Tucson Striker's Cup),Tournaments,U11B U11 Bronze 2,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",17704829,515152,1496,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2024-09-22,14B Blue #1,VSC 2014 Boys White,5,1,W,L,45th Annual Wolfgang Weber FC Tucson Cup (formerly FC Tucson Striker's Cup),Tournaments,U11B U11 Bronze 2,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",17704828,515152,1496,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2024-09-21,14B Blue #1,14B Hinds,0,2,L,W,45th Annual Wolfgang Weber FC Tucson Cup (formerly FC Tucson Striker's Cup),Tournaments,U11B U11 Bronze 2,Kino Sports Complex,"2343 E. Tournament Way, Tucson, AZ 85713",17704826,515152,1496,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-10-04,NOS Santos 14 Boys White,CCV Stars 14 Boys North Navy,3,3,T,T,2025-26 MaxinMotion Open League Season 1,OPEN League: Season 1,U12B MaxInMotion Open League Division 7 12U Boys,EV- NOS Santos Soccer Complex (NOS),"12347 S. Sossaman , Mesa, AZ 85212",21792178,128639,1551,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-09-20,Monsters 2014,CCV Stars 14 Boys North Navy,10,0,W,L,2025-26 MaxinMotion Open League Season 1,OPEN League: Season 1,U12B MaxInMotion Open League Division 7 12U Boys,Cesar Chavez Park-Southeast Field,"7858 S 35th Ave , Laveen Village, AZ 85339",21792170,128639,1551,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-09-07,Kingman SC B14 McGill,CCV Stars 14 Boys North Navy,3,1,W,L,FSC Champions Cup (Boys - 2025),Flagstaff Soccer United Cup,U12B U12B Green (9v9),F- Thorpe Softball Complex,"191 N. Thorpe Rd, Flagstaff, AZ 86001",22366396,128639,1551,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-09-07,CCV Stars 14 Boys North Navy,PRFC North Valley 14B Predator,2,5,L,W,FSC Champions Cup (Boys - 2025),Flagstaff Soccer United Cup,U12B U12B Green (9v9),F- Thorpe Softball Complex,"191 N. Thorpe Rd, Flagstaff, AZ 86001",22366398,128639,1551,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-09-06,CCV Stars 14 Boys North Navy,FSC United 14 Boys,4,0,W,L,FSC Champions Cup (Boys - 2025),Flagstaff Soccer United Cup,U12B U12B Green (9v9),F- Thorpe Softball Complex,"191 N. Thorpe Rd, Flagstaff, AZ 86001",22366394,128639,1551,Unknown,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-04-26,CCV Stars 14 Boys North Navy,PRFC Scottsdale 14B Copa,5,1,W,L,2025 Arizona Presidents Cup,Arizona Presidents Cup ,U11B 11U Boys Silver - Driven by Desert Ford Dealers,Reach 11 (ASA),"2425 E. Deer Valley Rd, Phoenix, AZ 85050",19923026,128639,1551,Unknown,AZ,M,M,AZ,AZ,AZ,AZ,True,True
2025-04-13,CCV Stars 14 Boys North Navy,AZSC 14B Azanger,0,4,L,W,2025 Arizona Presidents Cup,Arizona Presidents Cup ,U11B 11U Boys Silver - Driven by Desert Ford Dealers,Reach 11 (ASA),"2425 E. Deer Valley Rd, Phoenix, AZ 85050",19923011,128639,1551,Unknown,AZ,M,M,AZ,Non-AZ,AZ,AZ,True,False
2025-04-12,Phoenix Premier FC 14B Black,CCV Stars 14 Boys North Navy,4,2,W,L,2025 Arizona Presidents Cup,Arizona Presidents Cup ,U11B 11U Boys Silver - Driven by Desert Ford Dealers,Reach 11 (ASA),"2425 E. Deer Valley Rd, Phoenix, AZ 85050",19922997,128639,1551,AZ,Unknown,M,M,AZ,AZ,AZ,AZ,True,True
2025-03-16,Playmaker Futbol Academy 14B White,CCV Stars 14 Boys North Navy,0,2,L,W,INFERNO CUP 2025,INFERNO CUP,U11B U11 Boys Bracket White,West Valley Events Complex,"10020 N. Ball Park Blvd, Glendale, AZ 85305",19826514,128639,1551,CA,Unknown,M,M,Non-AZ,AZ,Non-AZ,AZ,False,True
2025-03-15,CCV Stars 14 Boys North Navy,AZ Inferno 14 Boys Black,1,7,L,W,INFERNO CUP 2025,INFERNO CUP,U11B U11 Boys Bracket White,West Valley Events Complex,"10020 N. Ball Park Blvd, Glendale, AZ 85305",19826511,128639,1551,Unknown,AZ,M,M,AZ,AZ,AZ,AZ,True,True
2025-03-15,CCV Stars 14 Boys North Navy,AZ Arsenal 14 Boys Teal 2 SC,0,2,L,W,INFERNO CUP 2025,INFERNO CUP,U11B U11 Boys Bracket White,West Valley Events Complex,"10020 N. Ball Park Blvd, Glendale, AZ 85305",19826515,128639,1551,Unknown,AZ,M,M,AZ,Non-AZ,AZ,AZ,True,False
2025-02-22,Next Level Soccer Southeast 2015 Boys Blue,CCV Stars 14 Boys North Navy,6,2,W,L,2025 Max Shacknai Invitational,Phoenix Rising FC Tournaments - Max Shacknai Invitational,U11B U11B SILVER (CLASSICS) - 9V9,Arizona Athletic Grounds,"6321 South Ellsworth Road , Mesa, AZ 85212",18996481,128639,1551,UT,Unknown,M,M,Non-AZ,AZ,Non-AZ,AZ,False,True
