Team,Date,Opponent,GoalsFor,GoalsAgainst,GoalDiff,expected_gd,gd_delta,impact_bucket,Opponent_BaseStrength,PS_A,PS_B,P_A_win,P_Draw,P_B_win,PredictedWinner,ActualWinner,A_win_actual
Phoenix United 2015 Elite,2024-09-01,Playmaker Futbol Academy PRE-ECNL B14,3,3,0,0.0,0.0,neutral,0.207,,0.3025,,,,Playmaker Futbol Academy PRE-ECNL B14,Draw,0
Phoenix United 2015 Elite,2024-08-31,14 Pre-MLSN #1,1,2,-1,-0.5,-0.5,neutral,0.296,,0.3445,,,,14 Pre-MLSN #1,14 Pre-MLSN #1,0
Phoenix United 2015 Elite,2024-08-31,Southeast 2014 Boys Red,3,4,-1,-0.5,-0.5,neutral,0.231,,0.3809,,,,Southeast 2014 Boys Red,Southeast 2014 Boys Red,0
Phoenix United FC 2014 Premier,2025-05-25,Eagles F.C.,1,0,1,0.5,0.5,neutral,0.188,,0.1297,,,,Eagles F.C.,Phoenix United FC 2014 Premier,1
Phoenix United FC 2014 Premier,2025-05-25,14 Pre-MLSN #2,0,9,-9,-4.5,-4.5,weak,0.268,,0.3148,,,,14 Pre-MLSN #2,14 Pre-MLSN #2,0
Phoenix United FC 2014 Premier,2025-05-24,Milan,7,0,7,3.5,3.5,good,0.146,,0.1092,,,,Milan,Phoenix United FC 2014 Premier,1
Phoenix United FC 2014 Premier,2025-04-13,Tuzos Royals 14 Pre-Academy,6,1,5,2.5,2.5,good,0.265,,0.2602,,,,Tuzos Royals 14 Pre-Academy,Phoenix United FC 2014 Premier,1
Phoenix United FC 2014 Premier,2025-03-30,Verde Valley United FC,4,0,4,2.0,2.0,good,0.234,,0.2091,,,,Verde Valley United FC,Phoenix United FC 2014 Premier,1
Phoenix United FC 2014 Premier,2025-03-29,Tuzos Royals 14 Pre-Academy,4,1,3,1.5,1.5,good,0.265,,0.2602,,,,Tuzos Royals 14 Pre-Academy,Phoenix United FC 2014 Premier,1
Phoenix United FC 2014 Premier,2025-03-29,PSG 14B Blue,2,2,0,0.0,0.0,neutral,0.315,,0.3368,,,,PSG 14B Blue,Draw,0
Phoenix United FC 2014 Premier,2025-03-22,Legends FC AZ 14B Black,3,2,1,0.5,0.5,neutral,0.227,,0.279,,,,Legends FC AZ 14B Black,Phoenix United FC 2014 Premier,1
Phoenix United FC 2014 Premier,2025-03-16,Tuzos Academy Mesa 2014,0,2,-2,-1.0,-1.0,neutral,0.208,,0.1828,,,,Tuzos Academy Mesa 2014,Tuzos Academy Mesa 2014,0
Phoenix United FC 2014 Premier,2025-03-15,2014 Boys Yellow,3,4,-1,-0.5,-0.5,neutral,0.227,,0.2871,,,,2014 Boys Yellow,2014 Boys Yellow,0
Phoenix United FC 2014 Premier,2025-02-23,Madison FC 14 Gold Boys,0,3,-3,-1.5,-1.5,weak,0.337,,0.3217,,,,Madison FC 14 Gold Boys,Madison FC 14 Gold Boys,0
Phoenix United FC 2014 Premier,2025-02-22,Kingman SC B14 McGill,3,2,1,0.5,0.5,neutral,0.215,,0.2894,,,,Kingman SC B14 McGill,Phoenix United FC 2014 Premier,1
Phoenix United FC 2014 Premier,2025-02-09,Tuzos Academy Mesa 2014,3,3,0,0.0,0.0,neutral,0.208,,0.1828,,,,Tuzos Academy Mesa 2014,Draw,0
Phoenix United FC 2014 Premier,2025-02-08,Select 14B,6,1,5,2.5,2.5,good,0.174,,0.1389,,,,Select 14B,Phoenix United FC 2014 Premier,1
Phoenix United FC 2014 Premier,2024-12-08,Tuzos Royals 14 Pre-Academy,1,3,-2,-1.0,-1.0,neutral,0.265,,0.2602,,,,Tuzos Royals 14 Pre-Academy,Tuzos Royals 14 Pre-Academy,0
Phoenix United FC 2014 Premier,2024-12-08,U-12 (2014) Boys Pre Academy Blue,2,2,0,0.0,0.0,neutral,0.18,,0.2188,,,,U-12 (2014) Boys Pre Academy Blue,Draw,0
Phoenix United FC 2014 Premier,2024-12-06,East Valley NSFC 14 Boys Aguirre,2,5,-3,-1.5,-1.5,weak,0.215,,0.2118,,,,East Valley NSFC 14 Boys Aguirre,East Valley NSFC 14 Boys Aguirre,0
Phoenix United FC 2014 Premier,2024-11-24,West Valley 2014 Boys Martinez Pre-Elite64,2,5,-3,-1.5,-1.5,weak,0.272,,0.2881,,,,West Valley 2014 Boys Martinez Pre-Elite64,West Valley 2014 Boys Martinez Pre-Elite64,0
Phoenix United FC 2014 Premier,2024-11-23,PSG 14B Blue,1,6,-5,-2.5,-2.5,weak,0.315,,0.3368,,,,PSG 14B Blue,PSG 14B Blue,0
Phoenix United FC 2014 Premier,2024-11-23,CCV Stars 14 Boys South Orange,2,0,2,1.0,1.0,neutral,0.147,,0.1046,,,,CCV Stars 14 Boys South Orange,Phoenix United FC 2014 Premier,1
Phoenix United FC 2014 Premier,2024-10-20,Southeast 2014 Boys Green,3,5,-2,-1.0,-1.0,neutral,0.258,,0.2247,,,,Southeast 2014 Boys Green,Southeast 2014 Boys Green,0
Phoenix United FC 2014 Premier,2024-10-18,14 Cityzens,1,5,-4,-2.0,-2.0,weak,0.192,,0.1739,,,,14 Cityzens,14 Cityzens,0
Phoenix Valley Soccer Club boys 2014,2025-09-20,AZVV B2014 (NAVY),4,0,4,2.0,2.0,good,0.291,0.1131,,,,,AZVV B2014 (NAVY),Phoenix Valley Soccer Club boys 2014,1
Phoenix Valley Soccer Club boys 2014,2025-08-31,Madison FC 14 White Boys,3,3,0,0.0,0.0,neutral,0.258,0.1131,0.235,0.27384524243632646,1.3506217476384917e-08,0.7261547440574561,Madison FC 14 White Boys,Draw,0
Phoenix Valley Soccer Club boys 2014,2025-08-31,PRFC Scottsdale 14B Copa,3,1,2,1.0,1.0,neutral,0.119,0.1131,0.1139,0.4153825509089399,0.16656792464424533,0.41804952444681487,PRFC Scottsdale 14B Copa,Phoenix Valley Soccer Club boys 2014,1
Phoenix Valley Soccer Club boys 2014,2025-08-30,PRFC Desert Foothills 14B Predator,5,3,2,1.0,1.0,neutral,0.136,0.1131,0.1013,0.4469973120506393,0.14627146505370162,0.406731222895659,Phoenix Valley Soccer Club boys 2014,Phoenix Valley Soccer Club boys 2014,1
Phoenix Valley Soccer Club boys 2014,2025-08-30,Madison FC 14 White Boys,1,5,-4,-2.0,-2.0,weak,0.258,0.1131,0.235,0.27384524243632646,1.3506217476384917e-08,0.7261547440574561,Madison FC 14 White Boys,Madison FC 14 White Boys,0
Phoenix Valley Soccer Club boys 2014,2025-04-26,PRFC Scottsdale 14B Pre-Academy,2,11,-9,-4.5,-4.5,weak,0.322,0.1131,0.3666,0.11629430426601915,1.9557721231629548e-32,0.8837056957339808,PRFC Scottsdale 14B Pre-Academy,PRFC Scottsdale 14B Pre-Academy,0
Phoenix Valley Soccer Club boys 2014,2025-04-13,Madison FC 14 Gold Boys,0,3,-3,-1.5,-1.5,weak,0.337,0.1131,0.3217,0.15858423558164528,2.0109146915695837e-22,0.8414157644183548,Madison FC 14 Gold Boys,Madison FC 14 Gold Boys,0
Phoenix Valley Soccer Club boys 2014,2025-04-13,Madison FC 14 Gold Boys Storm,0,3,-3,-1.5,-1.5,weak,0.346,0.1131,,,,,Madison FC 14 Gold Boys Storm,Madison FC 14 Gold Boys Storm,0
Phoenix Valley Soccer Club boys 2014,2025-04-12,14B Negrete Pre MLS Next,0,10,-10,-5.0,-5.0,weak,0.229,0.1131,0.2812,0.2067218084941587,4.627394829997155e-15,0.7932781915058367,14B Negrete Pre MLS Next,14B Negrete Pre MLS Next,0
Phoenix Valley Soccer Club boys 2014,2025-04-12,14B Flores,0,10,-10,-5.0,-5.0,weak,0.211,0.1131,,,,,14B Flores,14B Flores,0
Phoenix Valley Soccer Club boys 2014,2025-03-23,2014 Rush Boys,1,3,-2,-1.0,-1.0,neutral,0.202,0.1131,0.2568,0.24056215226319116,2.170370977857272e-11,0.759437847715105,2014 Rush Boys,2014 Rush Boys,0
Phoenix Valley Soccer Club boys 2014,2025-03-22,AZSC 15B White,0,4,-4,-2.0,-2.0,weak,0.236,0.1131,,,,,AZSC 15B White,AZSC 15B White,0
Phoenix Valley Soccer Club boys 2014,2025-02-15,PRFC Scottsdale 14B Copa,3,2,1,0.5,0.5,neutral,0.119,0.1131,0.1139,0.4153825509089399,0.16656792464424533,0.41804952444681487,PRFC Scottsdale 14B Copa,Phoenix Valley Soccer Club boys 2014,1
Phoenix Valley Soccer Club boys 2014,2025-02-08,AZSC 2014B Pre-NL Premier 2,0,1,-1,-0.5,-0.5,neutral,0.32,0.1131,0.2783,0.2105522183400262,1.3544231060822557e-14,0.7894477816599603,AZSC 2014B Pre-NL Premier 2,AZSC 2014B Pre-NL Premier 2,0
Phoenix Valley Soccer Club boys 2014,2025-02-08,AZSC 14B Azanger,0,1,-1,-0.5,-0.5,neutral,0.34,0.1131,,,,,AZSC 14B Azanger,AZSC 14B Azanger,0
Phoenix Valley Soccer Club boys 2014,2025-01-25,Select 14B,2,4,-2,-1.0,-1.0,neutral,0.174,0.1131,0.1389,0.409491915764975,0.087142274668703,0.5033658095663219,Select 14B,Select 14B,0
Phoenix Valley Soccer Club boys 2014,2025-01-11,2014 Boys Blue,1,1,0,0.0,0.0,neutral,0.182,0.1131,0.144,0.41012062393361737,0.06474650351442086,0.5251328725519618,2014 Boys Blue,Draw,0
Phoenix Valley Soccer Club boys 2014,2024-12-08,Playmaker Futbol Academy 14B White,3,1,2,1.0,1.0,neutral,0.145,0.1131,,,,,Playmaker Futbol Academy 14B White,Phoenix Valley Soccer Club boys 2014,1
Phoenix Valley Soccer Club boys 2014,2024-12-08,Playmaker Futbol Academy 14B Gold,3,1,2,1.0,1.0,neutral,0.165,0.1131,0.2112,0.3132848766852933,4.541094691324057e-06,0.6867105822200155,Playmaker Futbol Academy 14B Gold,Phoenix Valley Soccer Club boys 2014,1
Phoenix Valley Soccer Club boys 2014,2024-12-07,Real Arizona 2014,4,5,-1,-0.5,-0.5,neutral,0.322,0.1131,0.3454,0.13488965400006847,1.8242126828495023e-27,0.8651103459999315,Real Arizona 2014,Real Arizona 2014,0
Phoenix Valley Soccer Club boys 2014,2024-12-07,AZ Arsenal 14 Boys AYDP,2,6,-4,-2.0,-2.0,weak,0.23,0.1131,,,,,AZ Arsenal 14 Boys AYDP,AZ Arsenal 14 Boys AYDP,0
Phoenix Valley Soccer Club boys 2014,2024-12-07,AZ Arsenal 14 Boys Select,2,6,-4,-2.0,-2.0,weak,0.243,0.1131,0.2379,0.26925611509458686,6.099628809417931e-09,0.7307438788057844,AZ Arsenal 14 Boys Select,AZ Arsenal 14 Boys Select,0
Phoenix Valley Soccer Club boys 2014,2024-11-16,Select 14B,2,3,-1,-0.5,-0.5,neutral,0.174,0.1131,0.1389,0.409491915764975,0.087142274668703,0.5033658095663219,Select 14B,Select 14B,0
Phoenix Valley Soccer Club boys 2014,2024-11-09,Phoenix Premier FC 14B X-Factor,2,6,-4,-2.0,-2.0,weak,0.362,0.1131,0.3556,0.12564785651534566,8.396685961498958e-30,0.8743521434846544,Phoenix Premier FC 14B X-Factor,Phoenix Premier FC 14B X-Factor,0
Phoenix Valley Soccer Club boys 2014,2024-11-09,Phoenix Premier FC 14B CG,2,6,-4,-2.0,-2.0,weak,0.345,0.1131,,,,,Phoenix Premier FC 14B CG,Phoenix Premier FC 14B CG,0
Phoenix Valley Soccer Club boys 2014,2024-11-09,Scottsdale 14 Sandsharks Black,1,2,-1,-0.5,-0.5,neutral,0.182,0.1131,0.2095,0.3162175058543108,6.557142917753566e-06,0.6837759370027713,Scottsdale 14 Sandsharks Black,Scottsdale 14 Sandsharks Black,0
Phoenix Valley Soccer Club boys 2014,2024-11-02,CCV STARS 14 Boys Navy LAV,8,2,6,3.0,3.0,good,0.127,0.1131,,,,,CCV STARS 14 Boys Navy LAV,Phoenix Valley Soccer Club boys 2014,1
Phoenix Valley Soccer Club boys 2014,2024-11-02,CCV Stars 14 Boys South Orange,8,2,6,3.0,3.0,good,0.147,0.1131,0.1046,0.4364390309609666,0.15581323328586055,0.4077477357531728,Phoenix Valley Soccer Club boys 2014,Phoenix Valley Soccer Club boys 2014,1
Phoenix Valley Soccer Club boys 2014,2024-10-26,Select 14/15B Red,3,2,1,0.5,0.5,neutral,0.212,0.1131,,,,,Select 14/15B Red,Phoenix Valley Soccer Club boys 2014,1
Phoenix Valley Soccer Club boys 2014,2024-10-26,Select 14B Red,3,2,1,0.5,0.5,neutral,0.207,0.1131,0.1721,0.3825435824600104,0.004163546978710011,0.6132928705612796,Select 14B Red,Phoenix Valley Soccer Club boys 2014,1
Phoenix Valley Soccer Club boys 2014,2024-10-19,AZ Arsenal 14 Boys Teal 2 AP,1,1,0,0.0,0.0,neutral,0.18,0.1131,,,,,AZ Arsenal 14 Boys Teal 2 AP,Draw,0
Phoenix Valley Soccer Club boys 2014,2024-10-19,AZ Arsenal 14 Boys Teal CB,1,1,0,0.0,0.0,neutral,0.169,0.1131,0.1394,0.4096072358832703,0.08486713419270181,0.5055256299240277,AZ Arsenal 14 Boys Teal CB,Draw,0
Phoenix Valley Soccer Club boys 2014,2024-09-21,AZSC 2014B Pre-NL Premier 2,2,4,-2,-1.0,-1.0,neutral,0.32,0.1131,0.2783,0.2105522183400262,1.3544231060822557e-14,0.7894477816599603,AZSC 2014B Pre-NL Premier 2,AZSC 2014B Pre-NL Premier 2,0
Phoenix Valley Soccer Club boys 2014,2024-09-21,AZSC 14B Azanger,2,4,-2,-1.0,-1.0,neutral,0.34,0.1131,,,,,AZSC 14B Azanger,AZSC 14B Azanger,0
Phoenix Valley Soccer Club boys 2014,2024-09-07,AZ Inferno 14 Boys Black,3,0,3,1.5,1.5,good,0.208,0.1131,0.1638,0.39542087591962566,0.01136779619940123,0.5932113278809732,AZ Inferno 14 Boys Black,Phoenix Valley Soccer Club boys 2014,1
Pima Surf 2014 B,2025-10-05,Tuzos Academy Mesa 2014,6,0,6,3.0,3.0,good,0.208,,0.1828,,,,Tuzos Academy Mesa 2014,Pima Surf 2014 B,1
Pima Surf 2014 B,2025-10-03,CDO 14B Premier,1,5,-4,-2.0,-2.0,weak,0.183,,0.2101,,,,CDO 14B Premier,CDO 14B Premier,0
Pima Surf 2014 B,2025-09-28,PRFC Scottsdale 14B Pre-Academy,1,3,-2,-1.0,-1.0,neutral,0.322,,0.3666,,,,PRFC Scottsdale 14B Pre-Academy,PRFC Scottsdale 14B Pre-Academy,0
Pima Surf 2014 B,2025-09-21,Dynamos SC 14B Gold,2,3,-1,-0.5,-0.5,neutral,0.182,,0.1629,,,,Dynamos SC 14B Gold,Dynamos SC 14B Gold,0
Pima Surf 2014 B,2025-09-19,CDO 14B Premier,3,3,0,0.0,0.0,neutral,0.183,,0.2101,,,,CDO 14B Premier,Draw,0
Pima Surf 2014 B Blue,2025-10-05,Tuzos Academy Mesa 2014,6,0,6,3.0,3.0,good,0.208,0.1565,0.1828,0.4096072358832703,0.08486713419270181,0.5055256299240277,Tuzos Academy Mesa 2014,Pima Surf 2014 B Blue,1
Pima Surf 2014 B Blue,2025-10-03,CDO 14B Premier,1,5,-4,-2.0,-2.0,weak,0.183,0.1565,0.2101,0.39119864840109786,0.008149501005479697,0.6006518505934223,CDO 14B Premier,CDO 14B Premier,0
Pima Surf 2014 B Blue,2025-09-28,PRFC Scottsdale 14B Pre-Academy,1,3,-2,-1.0,-1.0,neutral,0.322,0.1565,0.3666,0.15698956475707246,1.0007566417662e-22,0.8430104352429275,PRFC Scottsdale 14B Pre-Academy,PRFC Scottsdale 14B Pre-Academy,0
Pima Surf 2014 B Blue,2025-09-21,Dynamos SC 14B Gold,2,3,-1,-0.5,-0.5,neutral,0.182,0.1565,0.1629,0.40903539616504103,0.1604411962156918,0.4305234076192673,Dynamos SC 14B Gold,Dynamos SC 14B Gold,0
Pima Surf 2014 B Blue,2025-09-19,CDO 14B Premier,3,3,0,0.0,0.0,neutral,0.183,0.1565,0.2101,0.39119864840109786,0.008149501005479697,0.6006518505934223,CDO 14B Premier,Draw,0
Pima Surf 2014 B Blue,2025-03-16,Pima Surf Academy Boys 15,5,1,4,2.0,2.0,good,0.176,0.1565,,,,,Pima Surf Academy Boys 15,Pima Surf 2014 B Blue,1
Pima Surf 2014 B Blue,2025-02-28,VSC 2014 Boys Green,4,1,3,1.5,1.5,good,0.214,0.1565,0.1899,0.4098615280983369,0.05473566895710039,0.5354028029445627,VSC 2014 Boys Green,Pima Surf 2014 B Blue,1
Pima Surf 2014 B Blue,2025-02-27,CDO 14B Premier,1,2,-1,-0.5,-0.5,neutral,0.183,0.1565,0.2101,0.39119864840109786,0.008149501005479697,0.6006518505934223,CDO 14B Premier,CDO 14B Premier,0
Pima Surf 2014 B Blue,2025-02-16,VSC 2014 Boys Green,1,2,-1,-0.5,-0.5,neutral,0.214,0.1565,0.1899,0.4098615280983369,0.05473566895710039,0.5354028029445627,VSC 2014 Boys Green,VSC 2014 Boys Green,0
Pima Surf 2014 B Blue,2025-02-14,VSC 2014 Boys Green,1,1,0,0.0,0.0,neutral,0.214,0.1565,0.1899,0.4098615280983369,0.05473566895710039,0.5354028029445627,VSC 2014 Boys Green,Draw,0
Pima Surf 2014 B Blue,2025-01-18,14 ECNL #1,0,6,-6,-3.0,-3.0,weak,0.343,0.1565,,,,,14 ECNL #1,14 ECNL #1,0
Pima Surf 2014 B Blue,2024-11-02,CDO 14B Premier,2,4,-2,-1.0,-1.0,neutral,0.183,0.1565,0.2101,0.39119864840109786,0.008149501005479697,0.6006518505934223,CDO 14B Premier,CDO 14B Premier,0
Pima Surf 2014 B Blue,2024-10-06,VSC 2014 Boys White,4,2,2,1.0,1.0,neutral,0.155,0.1565,0.1411,0.46006326395962055,0.1332008645513173,0.4067358714890622,Pima Surf 2014 B Blue,Pima Surf 2014 B Blue,1
Pima Surf 2014 B Blue,2024-09-21,14 ECNL #2,0,2,-2,-1.0,-1.0,neutral,0.303,0.1565,,,,,14 ECNL #2,14 ECNL #2,0
Pima Surf 2014 B White,2025-09-13,AZ Arsenal 14 Boys Flagstaff,1,12,-11,-5.5,-5.5,weak,0.728,0.7083,,,,,AZ Arsenal 14 Boys Flagstaff,AZ Arsenal 14 Boys Flagstaff,0
Pima Surf 2014 B White,2025-09-13,Rebels FC 2014,0,10,-10,-5.0,-5.0,weak,0.561,0.7083,,,,,Rebels FC 2014,Rebels FC 2014,0
Pima Surf 2014 B White,2025-09-06,PRFC Southeast Valley 14B Copa,0,9,-9,-4.5,-4.5,weak,0.221,0.7083,,,,,PRFC Southeast Valley 14B Copa,PRFC Southeast Valley 14B Copa,0
Pima Surf 2014 B White,2025-04-05,CDO 13B Elite,2,4,-2,-1.0,-1.0,neutral,0.093,0.7083,,,,,CDO 13B Elite,CDO 13B Elite,0
Pima Surf Academy Boys 15,2025-05-25,Kingman SC B14 McGill,0,7,-7,-3.5,-3.5,weak,0.215,,0.2894,,,,Kingman SC B14 McGill,Kingman SC B14 McGill,0
Pima Surf Academy Boys 15,2025-05-24,Verde Valley United FC,5,0,5,2.5,2.5,good,0.234,,0.2091,,,,Verde Valley United FC,Pima Surf Academy Boys 15,1
Pima Surf Academy Boys 15,2025-04-06,14B Felix Nogales,3,5,-2,-1.0,-1.0,neutral,0.221,,0.2148,,,,14B Felix Nogales,14B Felix Nogales,0
Pima Surf Academy Boys 15,2025-04-05,14B Geoff,3,0,3,1.5,1.5,good,0.15,,0.1097,,,,14B Geoff,Pima Surf Academy Boys 15,1
Pima Surf Academy Boys 15,2025-04-04,VSC 2014 Boys White,4,2,2,1.0,1.0,neutral,0.155,,0.1411,,,,VSC 2014 Boys White,Pima Surf Academy Boys 15,1
Pima Surf Academy Boys 15,2025-03-16,Pima Surf 2014 B Blue,1,5,-4,-2.0,-2.0,weak,0.204,,0.1565,,,,Pima Surf 2014 B Blue,Pima Surf 2014 B Blue,0
Pima Surf Academy Boys 15,2025-03-15,Kingman SC B14 McGill,0,5,-5,-2.5,-2.5,weak,0.215,,0.2894,,,,Kingman SC B14 McGill,Kingman SC B14 McGill,0
Pima Surf Academy Boys 15,2025-02-15,14B Geoff,1,1,0,0.0,0.0,neutral,0.15,,0.1097,,,,14B Geoff,Draw,0
Platinum IE B14 Yanez 1037,2025-08-09,Tuzos Royals 14 Pre-Academy,1,3,-2,-1.0,-1.0,neutral,0.265,,0.2602,,,,Tuzos Royals 14 Pre-Academy,Tuzos Royals 14 Pre-Academy,0
Playmaker Futbol Academy 13B Black,2025-04-25,PRFC North Valley 14B PreAcademy,11,1,10,5.0,5.0,good,0.219,,0.293,,,,PRFC North Valley 14B PreAcademy,Playmaker Futbol Academy 13B Black,1
Playmaker Futbol Academy 13B Black,2025-04-12,14B JDeutsch Pre-MLS Next,5,0,5,2.5,2.5,good,0.241,,0.2659,,,,14B JDeutsch Pre-MLS Next,Playmaker Futbol Academy 13B Black,1
Playmaker Futbol Academy 13B Black,2025-03-23,Southeast 2014 Boys Black,1,1,0,0.0,0.0,neutral,0.304,,0.5059,,,,Southeast 2014 Boys Black,Draw,0
Playmaker Futbol Academy 13B Black,2025-02-23,14B JDeutsch Pre-MLS Next,5,0,5,2.5,2.5,good,0.241,,0.2659,,,,14B JDeutsch Pre-MLS Next,Playmaker Futbol Academy 13B Black,1
Playmaker Futbol Academy 13B Black,2025-02-17,Southeast 2014 Boys Black,6,0,6,3.0,3.0,good,0.304,,0.5059,,,,Southeast 2014 Boys Black,Playmaker Futbol Academy 13B Black,1
Playmaker Futbol Academy 13B Black,2025-02-09,Southeast 2014 Boys Black,5,4,1,0.5,0.5,neutral,0.304,,0.5059,,,,Southeast 2014 Boys Black,Playmaker Futbol Academy 13B Black,1
Playmaker Futbol Academy 13B Black,2025-02-08,2014 Elite,3,1,2,1.0,1.0,neutral,0.432,,0.36,,,,2014 Elite,Playmaker Futbol Academy 13B Black,1
Playmaker Futbol Academy 13B Black,2025-01-11,Southeast 2014 Boys Black,1,4,-3,-1.5,-1.5,weak,0.304,,0.5059,,,,Southeast 2014 Boys Black,Southeast 2014 Boys Black,0
Playmaker Futbol Academy 13B Black,2024-11-24,Southeast 2014 Boys Black,4,4,0,0.0,0.0,neutral,0.304,,0.5059,,,,Southeast 2014 Boys Black,Draw,0
Playmaker Futbol Academy 13B Black,2024-10-12,Southeast 2014 Boys Black,2,1,1,0.5,0.5,neutral,0.304,,0.5059,,,,Southeast 2014 Boys Black,Playmaker Futbol Academy 13B Black,1
Playmaker Futbol Academy 13B Black,2024-09-29,Southeast 2014 Boys Black,3,2,1,0.5,0.5,neutral,0.304,,0.5059,,,,Southeast 2014 Boys Black,Playmaker Futbol Academy 13B Black,1
Playmaker Futbol Academy 13B Black,2024-08-31,Southeast 2014 Boys Black,4,2,2,1.0,1.0,neutral,0.304,,0.5059,,,,Southeast 2014 Boys Black,Playmaker Futbol Academy 13B Black,1
Playmaker Futbol Academy 14B Black,2025-09-28,FC Elite Arizona 2014 Boys - Urbina,6,1,5,2.5,2.5,good,0.181,0.331,0.208,0.727901175071667,1.0012435941285081e-08,0.27209881491589716,Playmaker Futbol Academy 14B Black,Playmaker Futbol Academy 14B Black,1
Playmaker Futbol Academy 14B Black,2025-09-27,CCV Stars 14 Boys North Orange,1,3,-2,-1.0,-1.0,neutral,0.205,0.331,0.2483,0.6595536476056675,0.00010015924507748583,0.340346193149255,Playmaker Futbol Academy 14B Black,CCV Stars 14 Boys North Orange,0
Playmaker Futbol Academy 14B Black,2025-09-26,Phoenix United 2014 Premier,0,0,0,0.0,0.0,neutral,0.248,0.331,0.3443,0.40661324003151783,0.14112439565467963,0.4522623643138025,Phoenix United 2014 Premier,Draw,0
Playmaker Futbol Academy 14B Black,2025-09-14,Las Vegas Sports Academy U12 Boys Black 2014,4,0,4,2.0,2.0,good,0.351,0.331,,,,,Las Vegas Sports Academy U12 Boys Black 2014,Playmaker Futbol Academy 14B Black,1
Playmaker Futbol Academy 14B Black,2025-09-13,14B Midhaan,9,0,9,4.5,4.5,good,0.148,0.331,0.104,0.8600854661669854,2.727348961345909e-26,0.13991453383301455,Playmaker Futbol Academy 14B Black,Playmaker Futbol Academy 14B Black,1
Playmaker Futbol Academy 14B Black,2025-09-13,14B Laroussi,8,1,7,3.5,3.5,good,0.122,0.331,0.1166,0.8475095323601741,1.3167608008219595e-23,0.15249046763982588,Playmaker Futbol Academy 14B Black,Playmaker Futbol Academy 14B Black,1
Playmaker Futbol Academy 14B Black,2025-09-12,AZSC 2014B Pre-NL Premier 2,1,1,0,0.0,0.0,neutral,0.32,0.331,0.2783,0.5983979029976352,0.00905523556014591,0.39254686144221884,Playmaker Futbol Academy 14B Black,Draw,0
Playmaker Futbol Academy 14B Black,2025-09-07,Madison FC 14 Blue Boys,6,1,5,2.5,2.5,good,0.226,0.331,0.2128,0.7202294160672233,3.624233418829803e-08,0.2797705476904424,Playmaker Futbol Academy 14B Black,Playmaker Futbol Academy 14B Black,1
Playmaker Futbol Academy 14B Black,2025-09-07,Southeast 2014 Boys Red,1,5,-4,-2.0,-2.0,weak,0.231,0.331,0.3809,0.3965186956951307,0.012417960855846837,0.5910633434490224,Southeast 2014 Boys Red,Southeast 2014 Boys Red,0
Playmaker Futbol Academy 14B Black,2025-09-06,Excel Soccer Academy 14B Black,3,3,0,0.0,0.0,neutral,0.281,0.331,0.265,0.6280233601139058,0.0015789138988105457,0.3703977259872836,Playmaker Futbol Academy 14B Black,Draw,0
Playmaker Futbol Academy 14B Black,2025-09-06,14 Cityzens,6,1,5,2.5,2.5,good,0.192,0.331,0.1739,0.7784747537754242,2.4632719291561414e-13,0.22152524622432954,Playmaker Futbol Academy 14B Black,Playmaker Futbol Academy 14B Black,1
Playmaker Futbol Academy 14B Black,2025-08-31,Tuzos Royals 14 Pre-Academy,1,2,-1,-0.5,-0.5,neutral,0.265,0.331,0.2602,0.6374460901348135,0.0007618201734774678,0.36179208969170906,Playmaker Futbol Academy 14B Black,Tuzos Royals 14 Pre-Academy,0
Playmaker Futbol Academy 14B Black,2025-08-30,PRFC Southeast Valley 14B Predator-Central,4,2,2,1.0,1.0,neutral,0.168,0.331,0.1757,0.7759814927051415,4.601077516170315e-13,0.2240185072943984,Playmaker Futbol Academy 14B Black,Playmaker Futbol Academy 14B Black,1
Playmaker Futbol Academy 14B Black,2025-08-29,Scottsdale 14 Sandsharks Select,0,5,-5,-2.5,-2.5,weak,0.476,0.331,0.3048,0.5050938248651294,0.08532127676544754,0.4095848983694231,Playmaker Futbol Academy 14B Black,Scottsdale 14 Sandsharks Select,0
Playmaker Futbol Academy 14B Black,2025-05-25,13 Boys Navy,3,1,2,1.0,1.0,neutral,0.19,0.331,,,,,13 Boys Navy,Playmaker Futbol Academy 14B Black,1
Playmaker Futbol Academy 14B Black,2025-05-24,Juventus,3,2,1,0.5,0.5,neutral,0.162,0.331,,,,,Juventus,Playmaker Futbol Academy 14B Black,1
Playmaker Futbol Academy 14B Black,2025-05-24,AZ Thundercats 2013,0,3,-3,-1.5,-1.5,weak,0.444,0.331,,,,,AZ Thundercats 2013,AZ Thundercats 2013,0
Playmaker Futbol Academy 14B Black,2025-05-04,PRFC Scottsdale 14B Pre-Academy,1,6,-5,-2.5,-2.5,weak,0.322,0.331,0.3666,0.4092574481076701,0.04663636979212493,0.5441061821002048,PRFC Scottsdale 14B Pre-Academy,PRFC Scottsdale 14B Pre-Academy,0
Playmaker Futbol Academy 14B Black,2025-05-03,Phoenix Premier FC 14B CG,2,2,0,0.0,0.0,neutral,0.345,0.331,,,,,Phoenix Premier FC 14B CG,Draw,0
Playmaker Futbol Academy 14B Black,2025-04-27,14B Flores,6,5,1,0.5,0.5,neutral,0.211,0.331,,,,,14B Flores,Playmaker Futbol Academy 14B Black,1
